"Rec #","Establishment ID","Inspection ID","Establishment Name","Establishment Type","Establishment Address","Latitude","Longitude","Establishment Status","Min. Inspections Per Year","Infraction Details","Inspection Date","Severity","Action","Outcome","Amount Fined"
"230","9000485","101105542","ALI'S WEST INDIAN ROTI SHOP","Restaurant","1446 QUEEN ST W","43.64073","-79.43591","Pass","3","Operator fail to properly wash surfaces in rooms","2005-08-29","M - Minor","Notice to Comply","",""
"231","9000485","101105542","ALI'S WEST INDIAN ROTI SHOP","Restaurant","1446 QUEEN ST W","43.64073","-79.43591","Pass","3","Operator fail to properly wash equipment","2005-08-29","M - Minor","Notice to Comply","",""
"232","9000485","101155311","ALI'S WEST INDIAN ROTI SHOP","Restaurant","1446 QUEEN ST W","43.64073","-79.43591","Pass","3","Operator fail to properly wash surfaces in rooms","2005-11-22","M - Minor","Notice to Comply","",""
"233","9000485","101155311","ALI'S WEST INDIAN ROTI SHOP","Restaurant","1446 QUEEN ST W","43.64073","-79.43591","Pass","3","Operator fail to properly maintain rooms","2005-11-22","M - Minor","Notice to Comply","",""
"234","10204321","101142776","ALL ABOUT KIDS","Child Care - Food Preparation","2005 SHEPPARD AVE E, Unit-115","43.77433","-79.33838","Pass","3","","2005-11-01","","","",""
"235","9029170","101035108","ALL SAINTS CHURCH","Community Kitchen (Meal Program)","315 DUNDAS ST E","43.6583","-79.37099","Pass","2","FAIL TO PROVIDE TOWELS IN FOOD PREPARATION AREA O. REG  562/90 SEC. 20(1)(C)","2005-05-21","S - Significant","Corrected During Inspection","",""
"236","9029170","101120599","ALL SAINTS CHURCH","Community Kitchen (Meal Program)","315 DUNDAS ST E","43.6583","-79.37099","Pass","2","","2005-09-22","","","",""
"237","9385690","101006986","ALL SAINTS SCHOOL AGE PROGRAM - PLASP","Child Care - Food Preparation","1435 ROYAL YORK RD","43.68563","-79.52717","Pass","1","","2005-04-05","","","",""
"238","9385690","101173787","ALL SAINTS SCHOOL AGE PROGRAM - PLASP","Child Care - Food Preparation","1435 ROYAL YORK RD","43.68563","-79.52717","Pass","1","","2005-12-23","","","",""
"239","9388068","100985848","ALLEN'S","Restaurant","143 DANFORTH AVE","43.67632","-79.3573","Pass","2","","2005-03-01","","","",""
"240","9388068","101083839","ALLEN'S","Restaurant","143 DANFORTH AVE","43.67632","-79.3573","Pass","2","","2005-07-25","","","",""
"241","9388068","101148442","ALLEN'S","Restaurant","143 DANFORTH AVE","43.67632","-79.3573","Pass","2","","2005-11-09","","","",""
"242","9000516","101031777","ALLENBY DAYCARE INC.","Child Care - Catered","391 ST CLEMENTS AVE","43.70944","-79.41279","Pass","2","","2005-05-16","","","",""
"243","9000516","101135440","ALLENBY DAYCARE INC.","Child Care - Catered","391 ST CLEMENTS AVE","43.70944","-79.41279","Pass","2","Operator fail to properly maintain equipment(NON-FOOD)","2005-10-19","M - Minor","Notice to Comply","",""
"244","9010130","101018574","ALLSEAS FISHERIES","Fish Shop","55 VANSCO RD","43.62287","-79.53523","Pass","1","Operator fail to provide proper equipment","2005-04-25","M - Minor","Notice to Comply","",""
"245","9010130","101018574","ALLSEAS FISHERIES","Fish Shop","55 VANSCO RD","43.62287","-79.53523","Pass","1","Operator fail to properly wash equipment","2005-04-25","M - Minor","Notice to Comply","",""
"246","9010130","101018574","ALLSEAS FISHERIES","Fish Shop","55 VANSCO RD","43.62287","-79.53523","Pass","1","Operator fail to properly maintain rooms","2005-04-25","M - Minor","Notice to Comply","",""
"247","9010130","101135941","ALLSEAS FISHERIES","Fish Shop","55 VANSCO RD","43.62287","-79.53523","Pass","1","Operator fail to properly maintain rooms","2005-10-24","M - Minor","Notice to Comply","",""
"248","9051693","100973525","ALOETTE - PLATINUM SOUTH","Food Take Out","40 BAY ST","43.64407","-79.37843","Pass","2","","2005-02-09","","","",""
"249","9051693","101146722","ALOETTE - PLATINUM SOUTH","Food Take Out","40 BAY ST","43.64407","-79.37843","Pass","2","","2005-11-08","","","",""
"250","9006227","100985044","ALPHA OMEGA HOUSE","Boarding / Lodging Home - Kitchen","127 DUNN AVE","43.63575","-79.43192","Pass","3","Operator fail to provide accurate indicating thermometer(s)","2005-02-28","S - Significant","Notice to Comply","",""
"251","9006227","100985044","ALPHA OMEGA HOUSE","Boarding / Lodging Home - Kitchen","127 DUNN AVE","43.63575","-79.43192","Pass","3","Operator fail to maintain hazardous food(s) at 4C (40F) or colder.","2005-02-28","C - Crucial","Notice to Comply","",""
"252","9006227","100985044","ALPHA OMEGA HOUSE","Boarding / Lodging Home - Kitchen","127 DUNN AVE","43.63575","-79.43192","Pass","3","Operator fail to use proper procedure(s) to ensure food safety","2005-02-28","S - Significant","Notice to Comply","",""
"253","9006227","100985044","ALPHA OMEGA HOUSE","Boarding / Lodging Home - Kitchen","127 DUNN AVE","43.63575","-79.43192","Pass","3","Operator fail to properly maintain equipment(NON-FOOD)","2005-02-28","M - Minor","Notice to Comply","",""
"254","9006227","100985063","ALPHA OMEGA HOUSE","Boarding / Lodging Home - Kitchen","127 DUNN AVE","43.63575","-79.43192","Pass","3","","2005-03-08","","","",""
"255","9006227","101088079","ALPHA OMEGA HOUSE","Boarding / Lodging Home - Kitchen","127 DUNN AVE","43.63575","-79.43192","Pass","3","Operator fail to properly maintain equipment(NON-FOOD)","2005-08-02","M - Minor","Notice to Comply","",""
"256","9006227","101145706","ALPHA OMEGA HOUSE","Boarding / Lodging Home - Kitchen","127 DUNN AVE","43.63575","-79.43192","Pass","3","Operator fail to properly maintain equipment(NON-FOOD)","2005-11-07","M - Minor","Notice to Comply","",""
"257","9000539","101092793","ALPHA VARIETY","Food Store (Convenience/Variety)","603 LOGAN AVE","43.6704","-79.34632","Pass","1","FAIL TO PROVIDE THERMOMETER IN STORAGE COMPARTMENT O. REG  562/90 SEC. 21","2005-08-09","S - Significant","Corrected During Inspection","",""
"258","10186202","100959762","ALPHABET KIDS","Food Caterer","73 RAILSIDE RD, Unit-1","43.73662","-79.32283","Pass","3","","2005-01-14","","","",""
"259","10186202","101037388","ALPHABET KIDS","Food Caterer","73 RAILSIDE RD, Unit-1","43.73662","-79.32283","Pass","3","","2005-05-25","","","",""
"260","10186202","101118984","ALPHABET KIDS","Food Caterer","73 RAILSIDE RD, Unit-1","43.73662","-79.32283","Pass","3","","2005-09-20","","","",""
"261","9015500","101034282","ALTERNATIVE PRIMARY SCHOOL DAY CARE","Child Care - Catered","1100 SPADINA RD","43.70549","-79.42039","Pass","2","","2005-05-19","","","",""
"262","9015500","101142597","ALTERNATIVE PRIMARY SCHOOL DAY CARE","Child Care - Catered","1100 SPADINA RD","43.70549","-79.42039","Pass","2","Operator fail to provide required sinks","2005-11-01","S - Significant","Notice to Comply","",""
"263","9015500","101142597","ALTERNATIVE PRIMARY SCHOOL DAY CARE","Child Care - Catered","1100 SPADINA RD","43.70549","-79.42039","Pass","2","Operator fail to provide accurate indicating thermometer(s)","2005-11-01","S - Significant","Notice to Comply","",""
"264","9015500","101142597","ALTERNATIVE PRIMARY SCHOOL DAY CARE","Child Care - Catered","1100 SPADINA RD","43.70549","-79.42039","Pass","2","Food Handler fail to wear clean outer garments","2005-11-01","M - Minor","Notice to Comply","",""
"265","9015500","101142600","ALTERNATIVE PRIMARY SCHOOL DAY CARE","Child Care - Catered","1100 SPADINA RD","43.70549","-79.42039","Pass","2","Operator fail to provide required sinks","2005-11-03","S - Significant","Notice to Comply","",""
"266","9015500","101144725","ALTERNATIVE PRIMARY SCHOOL DAY CARE","Child Care - Catered","1100 SPADINA RD","43.70549","-79.42039","Pass","2","","2005-11-30","","","",""
"267","10195379","101027782","ALTON RESTAURANT","Restaurant","250 ALTON TOWERS CRCL, Unit-6a","43.82485","-79.27754","Pass","3","Operator fail to provide adequate lighting","2005-05-09","M - Minor","Notice to Comply","",""
"268","10195379","101027782","ALTON RESTAURANT","Restaurant","250 ALTON TOWERS CRCL, Unit-6a","43.82485","-79.27754","Pass","3","Operator fail to properly wash equipment","2005-05-09","M - Minor","Notice to Comply","",""
"269","10195379","101027782","ALTON RESTAURANT","Restaurant","250 ALTON TOWERS CRCL, Unit-6a","43.82485","-79.27754","Pass","3","Operator fail to properly maintain rooms","2005-05-09","M - Minor","Notice to Comply","",""
"270","10195379","101170888","ALTON RESTAURANT","Restaurant","250 ALTON TOWERS CRCL, Unit-6a","43.82485","-79.27754","Pass","3","Operator fail to properly wash equipment","2005-12-19","M - Minor","Notice to Comply","",""
"271","10195379","101170888","ALTON RESTAURANT","Restaurant","250 ALTON TOWERS CRCL, Unit-6a","43.82485","-79.27754","Pass","3","Operator fail to properly wash surfaces in rooms","2005-12-19","M - Minor","Notice to Comply","",""
"272","9032314","100994317","ALZAHRAA HALAL MEAT","Butcher Shop","2032 LAWRENCE AVE E","43.74545","-79.29579","Pass","2","Operator fail to properly maintain equipment","2005-03-14","S - Significant","Notice to Comply","",""
"273","9032314","100994317","ALZAHRAA HALAL MEAT","Butcher Shop","2032 LAWRENCE AVE E","43.74545","-79.29579","Pass","2","Operator fail to properly maintain rooms","2005-03-14","M - Minor","Notice to Comply","",""
"274","9032314","100994317","ALZAHRAA HALAL MEAT","Butcher Shop","2032 LAWRENCE AVE E","43.74545","-79.29579","Pass","2","Operator fail to properly wash surfaces in rooms","2005-03-14","M - Minor","Notice to Comply","",""
"275","9032314","100994317","ALZAHRAA HALAL MEAT","Butcher Shop","2032 LAWRENCE AVE E","43.74545","-79.29579","Pass","2","Operator fail to provide separate handwashing sink(s)","2005-03-14","S - Significant","Notice to Comply","",""
"276","9032314","100994317","ALZAHRAA HALAL MEAT","Butcher Shop","2032 LAWRENCE AVE E","43.74545","-79.29579","Pass","2","Operator fail to properly wash large utensils","2005-03-14","S - Significant","Notice to Comply","",""
"277","9032314","100994326","ALZAHRAA HALAL MEAT","Butcher Shop","2032 LAWRENCE AVE E","43.74545","-79.29579","Pass","2","","2005-03-16","","","",""
"278","9032314","101133037","ALZAHRAA HALAL MEAT","Butcher Shop","2032 LAWRENCE AVE E","43.74545","-79.29579","Pass","2","Operator fail to properly maintain rooms","2005-10-17","M - Minor","Notice to Comply","",""
"279","9032314","101133037","ALZAHRAA HALAL MEAT","Butcher Shop","2032 LAWRENCE AVE E","43.74545","-79.29579","Pass","2","Operator fail to properly wash surfaces in rooms","2005-10-17","M - Minor","Notice to Comply","",""
"280","9059312","101003938","AMBAL TRADING","Supermarket","591 PARLIAMENT ST","43.66758","-79.36929","Pass","2","FAIL TO STORE FOOD ON RACKS OR SHELVES O. REG  562/90 SEC. 23","2005-03-31","S - Significant","Corrected During Inspection","",""
"281","9059312","101003938","AMBAL TRADING","Supermarket","591 PARLIAMENT ST","43.66758","-79.36929","Pass","2","Operator fail to properly maintain rooms","2005-03-31","M - Minor","Notice to Comply","",""
"282","9059312","101091951","AMBAL TRADING","Supermarket","591 PARLIAMENT ST","43.66758","-79.36929","Pass","2","FAIL TO STORE FOOD ON RACKS OR SHELVES O. REG  562/90 SEC. 23","2005-08-08","S - Significant","Corrected During Inspection","",""
"283","9059312","101091951","AMBAL TRADING","Supermarket","591 PARLIAMENT ST","43.66758","-79.36929","Pass","2","Food handler fail to wear headgear","2005-08-08","M - Minor","Notice to Comply","",""
"284","9059312","101091951","AMBAL TRADING","Supermarket","591 PARLIAMENT ST","43.66758","-79.36929","Pass","2","Operator fail to properly wash surfaces in rooms","2005-08-08","M - Minor","Notice to Comply","",""
"285","10213308","101136744","AMBASSADOR SAUNA","Banquet Facility","638B SHEPPARD AVE W, Unit-B","43.75534","-79.44086","Pass","2","Operator fail to provide accurate indicating thermometer(s)","2005-10-07","S - Significant","Corrected During Inspection","",""
"286","9053975","101099765","AMERICAN ORIGINAL SEAFOOD","Food Take Out","2 STRACHAN AVE","43.6372","-79.41004","Pass","2","FAIL TO PROVIDE ACCURATE PROBE THERMOMETER (CDI) SEC. 33 (14)","2005-08-19","S - Significant","Corrected During Inspection","",""
"287","9384845","101099779","AMERICAN ORIGINAL SEAFOOD","Food Take Out","2 STRACHAN AVE","43.6372","-79.41004","Pass","3","","2005-08-19","","","",""
"288","9384850","101099773","AMERICAN ORIGINAL SEAFOOD","Food Take Out","2 STRACHAN AVE","43.6372","-79.41004","Pass","2","","2005-08-19","","","",""
"289","10185216","100954772","AMICA AT BAYVIEW","Retirement Homes(Licensed)","15 BARBERRY PL","43.76641","-79.38404","Pass","3","","2005-01-06","","","",""
"290","10185216","101025815","AMICA AT BAYVIEW","Retirement Homes(Licensed)","15 BARBERRY PL","43.76641","-79.38404","Pass","3","","2005-05-05","","","",""
"291","10185216","101115475","AMICA AT BAYVIEW","Retirement Homes(Licensed)","15 BARBERRY PL","43.76641","-79.38404","Pass","3","","2005-09-14","","","",""
"292","10188739","100980130","AMULET RESTAURANT AND BANQUET HALL","Restaurant","4700 DUFFERIN ST, Unit-2","43.7755","-79.46956","Pass","3","Operator fail to properly wash equipment","2005-02-17","M - Minor","Notice to Comply","",""
"293","10188739","100980130","AMULET RESTAURANT AND BANQUET HALL","Restaurant","4700 DUFFERIN ST, Unit-2","43.7755","-79.46956","Pass","3","Operator fail to properly maintain rooms","2005-02-17","M - Minor","Notice to Comply","",""
"294","9000643","101052880","ANH DAO RESTAURANT","Restaurant","383 SPADINA AVE","43.65634","-79.39914","Pass","3","Operator must ensure that the eating or drinking establishment license is continually posted adjacent to the food safety inspection notice. Muncipal Code Chapter 545 Sec. 5G(4)","2005-06-16","NA - Not Applicable","Notice to Comply","",""
"295","9000643","101052880","ANH DAO RESTAURANT","Restaurant","383 SPADINA AVE","43.65634","-79.39914","Pass","3","FAIL TO PROVIDE THERMOMETER IN STORAGE COMPARTMENT O. REG  562/90 SEC. 21","2005-06-16","S - Significant","Corrected During Inspection","",""
"296","9000643","101052880","ANH DAO RESTAURANT","Restaurant","383 SPADINA AVE","43.65634","-79.39914","Pass","3","Operator fail to properly maintain rooms","2005-06-16","M - Minor","Notice to Comply","",""
"297","9000643","101052880","ANH DAO RESTAURANT","Restaurant","383 SPADINA AVE","43.65634","-79.39914","Pass","3","Operator fail to provide proper equipment","2005-06-16","M - Minor","Notice to Comply","",""
"298","9000643","101052880","ANH DAO RESTAURANT","Restaurant","383 SPADINA AVE","43.65634","-79.39914","Pass","3","Operator fail to properly wash equipment","2005-06-16","M - Minor","Notice to Comply","",""
"299","9000643","101052880","ANH DAO RESTAURANT","Restaurant","383 SPADINA AVE","43.65634","-79.39914","Pass","3","Operator fail to properly wash surfaces in rooms","2005-06-16","M - Minor","Notice to Comply","",""
"300","9000643","101165355","ANH DAO RESTAURANT","Restaurant","383 SPADINA AVE","43.65634","-79.39914","Pass","3","","2005-12-09","","","",""
"301","10188481","100977938","ANJAPPAR CHETTINAD","Restaurant","3090 EGLINTON AVE E","43.74176","-79.2269","Pass","2","FAIL TO WASH LARGE UTENSIL WITH DETERGENT SOLUTION O. REG  562/90 SEC. 82","2005-02-17","S - Significant","Corrected During Inspection","",""
"302","10188481","100977938","ANJAPPAR CHETTINAD","Restaurant","3090 EGLINTON AVE E","43.74176","-79.2269","Pass","2","Operator fail to properly wash surfaces in rooms","2005-02-17","M - Minor","Notice to Comply","",""
"303","10188481","100977938","ANJAPPAR CHETTINAD","Restaurant","3090 EGLINTON AVE E","43.74176","-79.2269","Pass","2","FAIL TO PROVIDE SOAP OR DETERGENT IN FOOD PREPARATION AREA O. REG  562/90 SEC. 20(1)(C)","2005-02-17","S - Significant","Corrected During Inspection","",""
"304","10188481","100977938","ANJAPPAR CHETTINAD","Restaurant","3090 EGLINTON AVE E","43.74176","-79.2269","Pass","2","FAIL TO PROVIDE TOWELS IN FOOD PREPARATION AREA O. REG  562/90 SEC. 20(1)(C)","2005-02-17","S - Significant","Corrected During Inspection","",""
"305","10188481","100977938","ANJAPPAR CHETTINAD","Restaurant","3090 EGLINTON AVE E","43.74176","-79.2269","Pass","2","FAIL TO STORE FOOD ON RACKS OR SHELVES O. REG  562/90 SEC. 23","2005-02-17","S - Significant","Corrected During Inspection","",""
"306","10188481","100977938","ANJAPPAR CHETTINAD","Restaurant","3090 EGLINTON AVE E","43.74176","-79.2269","Pass","2","Operator fail to properly wash equipment","2005-02-17","M - Minor","Notice to Comply","",""
"307","10188481","101089217","ANJAPPAR CHETTINAD","Restaurant","3090 EGLINTON AVE E","43.74176","-79.2269","Pass","2","Operator fail to properly wash surfaces in rooms","2005-08-03","M - Minor","Notice to Comply","",""
"308","10188481","101089217","ANJAPPAR CHETTINAD","Restaurant","3090 EGLINTON AVE E","43.74176","-79.2269","Pass","2","Operator fail to ensure food is not contaminated/adulterated","2005-08-03","C - Crucial","Notice to Comply","",""
"309","10188481","101089217","ANJAPPAR CHETTINAD","Restaurant","3090 EGLINTON AVE E","43.74176","-79.2269","Pass","2","Operator fail to properly wash equipment","2005-08-03","M - Minor","Notice to Comply","",""
"310","10188481","101089217","ANJAPPAR CHETTINAD","Restaurant","3090 EGLINTON AVE E","43.74176","-79.2269","Pass","2","Operator fail to maintain hazardous foods at 60C (140F) or hotter","2005-08-03","C - Crucial","Notice to Comply","",""
"311","10188481","101089217","ANJAPPAR CHETTINAD","Restaurant","3090 EGLINTON AVE E","43.74176","-79.2269","Pass","2","Operator fail to use proper procedure(s) to ensure food safety","2005-08-03","S - Significant","Notice to Comply","",""
"312","10188481","101089217","ANJAPPAR CHETTINAD","Restaurant","3090 EGLINTON AVE E","43.74176","-79.2269","Pass","2","Operator fail to provide hand washing supplies","2005-08-03","S - Significant","Notice to Comply","",""
"313","10188481","101089217","ANJAPPAR CHETTINAD","Restaurant","3090 EGLINTON AVE E","43.74176","-79.2269","Pass","2","Operator fail to properly maintain rooms","2005-08-03","M - Minor","Notice to Comply","",""
"314","10188481","101089217","ANJAPPAR CHETTINAD","Restaurant","3090 EGLINTON AVE E","43.74176","-79.2269","Pass","2","Operator fail to provide easily readable thermometer(s)","2005-08-03","S - Significant","Notice to Comply","",""
"315","10188481","101089222","ANJAPPAR CHETTINAD","Restaurant","3090 EGLINTON AVE E","43.74176","-79.2269","Pass","2","","2005-08-04","","","",""
"316","10188481","101157010","ANJAPPAR CHETTINAD","Restaurant","3090 EGLINTON AVE E","43.74176","-79.2269","Pass","2","Operator fail to properly maintain rooms","2005-11-28","M - Minor","Notice to Comply","",""
"317","10188481","101157010","ANJAPPAR CHETTINAD","Restaurant","3090 EGLINTON AVE E","43.74176","-79.2269","Pass","2","OPERATOR FAIL TO ENSURE COVER WILL PREVENT CONTAMINATION OR ADULTERATION O. REG  562/90 SEC. 59(C)(II)","2005-11-28","S - Significant","Corrected During Inspection","",""
"318","10188481","101157010","ANJAPPAR CHETTINAD","Restaurant","3090 EGLINTON AVE E","43.74176","-79.2269","Pass","2","Operator fail to properly wash equipment","2005-11-28","M - Minor","Notice to Comply","",""
"319","9000650","100987635","ANNAPURNA","Restaurant","1085 BATHURST ST","43.67275","-79.41409","Pass","2","Operator fail to properly wash surfaces in rooms","2005-03-03","M - Minor","Notice to Comply","",""
"320","9000650","101125599","ANNAPURNA","Restaurant","1085 BATHURST ST","43.67275","-79.41409","Pass","2","Operator fail to properly wash equipment","2005-10-03","M - Minor","Notice to Comply","",""
"321","9000671","100968324","ANNEX MART","Food Store (Convenience/Variety)","535 BLOOR ST W","43.66531","-79.40973","Pass","1","","2005-02-01","","","",""
"322","10190876","101000449","ANNIE'S PLACE - EAST TORONTO EARLY LEARNING CENTRE","Child Care - Catered","101 BARRINGTON AVE","43.69239","-79.30183","Pass","2","","2005-03-10","","","",""
"323","10190876","101090174","ANNIE'S PLACE - EAST TORONTO EARLY LEARNING CENTRE","Child Care - Catered","101 BARRINGTON AVE","43.69239","-79.30183","Pass","2","","2005-08-05","","","",""
"324","9412706","101100632","ANOUSH - MR SHAWARMA - FB BOOTH 503 - CNE 2022","Food Take Out","2 STRACHAN AVE","43.6372","-79.41004","Pass","2","Operator fail to properly maintain equipment(NON-FOOD)","2005-08-19","M - Minor","Notice to Comply","",""
"325","9000684","100987128","ANTICA VILLAGE DAY CARE","Child Care - Food Preparation","360 HULLMAR DR, Unit-6","43.77356","-79.52332","Pass","3","Operator fail to properly wash equipment","2005-03-02","M - Minor","Notice to Comply","",""
"326","9000684","101087629","ANTICA VILLAGE DAY CARE","Child Care - Food Preparation","360 HULLMAR DR, Unit-6","43.77356","-79.52332","Pass","3","","2005-07-28","","","",""
"327","9000684","101154539","ANTICA VILLAGE DAY CARE","Child Care - Food Preparation","360 HULLMAR DR, Unit-6","43.77356","-79.52332","Pass","3","","2005-11-21","","","",""
"328","9000698","100977481","APACHE BURGER","Restaurant","5236 DUNDAS ST W","43.63932","-79.53784","Pass","2","Operator fail to properly wash surfaces in rooms","2005-02-10","M - Minor","Notice to Comply","",""
"329","9000698","100977481","APACHE BURGER","Restaurant","5236 DUNDAS ST W","43.63932","-79.53784","Pass","2","Operator fail to provide proper equipment","2005-02-10","M - Minor","Notice to Comply","",""
"330","9000698","101147217","APACHE BURGER","Restaurant","5236 DUNDAS ST W","43.63932","-79.53784","Pass","2","","2005-11-09","","","",""
"331","9009389","100982060","APEX DRUG MART","Food Store (Convenience/Variety)","90 EGLINTON AVE E, Unit-4","43.70763","-79.3959","Pass","1","","2005-02-22","","","",""
"332","9061755","101015096","APKUJUNG RESTAURANT","Restaurant","6309 YONGE ST","43.79582","-79.41913","Pass","2","Operator fail to properly wash equipment","2005-04-18","M - Minor","Notice to Comply","",""
"333","9061755","101084780","APKUJUNG RESTAURANT","Restaurant","6309 YONGE ST","43.79582","-79.41913","Pass","2","Operator fail to properly maintain rooms","2005-07-25","M - Minor","Notice to Comply","",""
"334","9061755","101142245","APKUJUNG RESTAURANT","Restaurant","6309 YONGE ST","43.79582","-79.41913","Pass","2","","2005-10-31","","","",""
"335","9043760","100977134","APOLLO SEAFOOD INTERNATIONAL","Food Processing Plant","13 RACINE RD","43.71502","-79.57131","Pass","2","Operator fail to properly wash surfaces in rooms","2005-02-15","M - Minor","Notice to Comply","",""
"336","9043760","100977134","APOLLO SEAFOOD INTERNATIONAL","Food Processing Plant","13 RACINE RD","43.71502","-79.57131","Pass","2","Operator fail to provide proper equipment","2005-02-15","M - Minor","Notice to Comply","",""
"337","9043760","101120075","APOLLO SEAFOOD INTERNATIONAL","Food Processing Plant","13 RACINE RD","43.71502","-79.57131","Pass","2","Operator fail to properly maintain equipment(NON-FOOD)","2005-09-22","M - Minor","Notice to Comply","",""
"338","9043760","101120075","APOLLO SEAFOOD INTERNATIONAL","Food Processing Plant","13 RACINE RD","43.71502","-79.57131","Pass","2","Operator fail to properly maintain rooms","2005-09-22","M - Minor","Notice to Comply","",""
"339","9391807","100997718","APOTEX ETOBICOKE CAFETERIA","Cafeteria - Private Access","50 STEINWAY BLVD","43.75045","-79.62531","Pass","2","","2005-03-18","","","",""
"340","9391807","101054479","APOTEX ETOBICOKE CAFETERIA","Cafeteria - Private Access","50 STEINWAY BLVD","43.75045","-79.62531","Pass","2","","2005-06-16","","","",""
"341","9391807","101156558","APOTEX ETOBICOKE CAFETERIA","Cafeteria - Private Access","50 STEINWAY BLVD","43.75045","-79.62531","Pass","2","","2005-11-25","","","",""
"342","10197086","101038396","ARAMARK CANADA","Cafeteria - Public Access","6100 LESLIE ST","43.80358","-79.37206","Pass","2","","2005-05-26","","","",""
"343","10197086","101124730","ARAMARK CANADA","Cafeteria - Public Access","6100 LESLIE ST","43.80358","-79.37206","Pass","2","","2005-09-29","","","",""
"344","9000731","101002415","ARARAT BAKERY","Food Store (Convenience/Variety)","1800 AVENUE RD","43.73036","-79.41918","Pass","2","","2005-03-29","","","",""
"345","9000731","101135472","ARARAT BAKERY","Food Store (Convenience/Variety)","1800 AVENUE RD","43.73036","-79.41918","Pass","2","","2005-10-20","","","",""
"346","9000735","101027244","ARBOR GLEN COMMUNITY CHILD CARE","Child Care - Catered","55 FRESHMEADOW DR","43.80949","-79.35571","Pass","2","","2005-05-09","","","",""
"347","9000752","101058077","ARGONAUT ROWING CLUB IN TRUST","Private Club","1225 LAKE SHORE BLVD W, Unit-2","43.63242","-79.43598","Pass","2","Operator fail to properly wash surfaces in rooms","2005-06-03","M - Minor","Notice to Comply","",""
"348","9000761","100988176","ARIZONA B-BAR & GRILL","Restaurant","215 CARLINGVIEW DR, Unit-102","43.68347","-79.59246","Pass","2","Operator fail to provide proper equipment","2005-03-01","M - Minor","Notice to Comply","",""
"349","9000761","101091708","ARIZONA B-BAR & GRILL","Restaurant","215 CARLINGVIEW DR, Unit-102","43.68347","-79.59246","Pass","2","","2005-08-26","","","",""
"350","9031894","100977672","ARMENIAN COMMUNITY CENTRE","Banquet Facility","45 HALLCROWN PL","43.7701","-79.32174","Pass","3","","2005-02-16","","","",""
"351","9031894","101065883","ARMENIAN COMMUNITY CENTRE","Banquet Facility","45 HALLCROWN PL","43.7701","-79.32174","Pass","3","Operator fail to ensure equipment surface washed as necessary O. Reg  562/90 Sec. 59(g)","2005-06-28","M - Minor","Notice to Comply","",""
"352","9031894","101134278","ARMENIAN COMMUNITY CENTRE","Banquet Facility","45 HALLCROWN PL","43.7701","-79.32174","Pass","3","","2005-10-18","","","",""
"353","9000771","101004339","ARMENIAN KITCHEN","Restaurant","1646 VICTORIA PARK AVE, Unit-1A","43.73093","-79.30585","Pass","3","Operator fail to properly wash surfaces in rooms","2005-03-31","M - Minor","Notice to Comply","",""
"354","9000771","101059040","ARMENIAN KITCHEN","Restaurant","1646 VICTORIA PARK AVE, Unit-1A","43.73093","-79.30585","Pass","3","","2005-06-24","","","",""
"355","9000771","101073711","ARMENIAN KITCHEN","Restaurant","1646 VICTORIA PARK AVE, Unit-1A","43.73093","-79.30585","Pass","3","","2005-07-11","","","",""
"356","9000771","101158366","ARMENIAN KITCHEN","Restaurant","1646 VICTORIA PARK AVE, Unit-1A","43.73093","-79.30585","Pass","3","Operator fail to properly maintain rooms","2005-11-29","M - Minor","Notice to Comply","",""
"357","9000599","101053228","ARMOUR HEIGHTS CHILD CARE PROGRAM","Child Care - Catered","148 WILSON AVE, Unit-3","43.74092","-79.41953","Pass","2","","2005-06-14","","","",""
"358","9000599","101167504","ARMOUR HEIGHTS CHILD CARE PROGRAM","Child Care - Catered","148 WILSON AVE, Unit-3","43.74092","-79.41953","Pass","2","","2005-12-12","","","",""
"359","9000776","101055887","ARMY NAVY & AIR FORCE VETERANS","Private Club","847 DOVERCOURT RD, Unit-1","43.6638","-79.42997","Pass","1","","2005-06-21","","","",""
"360","9000776","101144578","ARMY NAVY & AIR FORCE VETERANS","Private Club","847 DOVERCOURT RD, Unit-1","43.6638","-79.42997","Pass","1","","2005-11-02","","","",""
"361","9421922","101020126","AROMA FINE INDIAN CUISINE","Restaurant","287 KING ST W","43.64647","-79.38995","Pass","3","FAIL TO PROVIDE ACCURATE PROBE THERMOMETER (CDI) SEC. 33 (14)","2005-04-27","S - Significant","Corrected During Inspection","",""
"362","9421922","101020126","AROMA FINE INDIAN CUISINE","Restaurant","287 KING ST W","43.64647","-79.38995","Pass","3","OPERATOR FAIL TO ENSURE COVER WILL PREVENT CONTAMINATION OR ADULTERATION O. REG  562/90 SEC. 59(C)(II)","2005-04-27","S - Significant","Corrected During Inspection","",""
"363","9421922","101020126","AROMA FINE INDIAN CUISINE","Restaurant","287 KING ST W","43.64647","-79.38995","Pass","3","STORE UTENSILS IN MANNER NOT PREVENTING CONTAMINATION O. REG  562/90 SEC. 81","2005-04-27","S - Significant","Corrected During Inspection","",""
"364","9421922","101081386","AROMA FINE INDIAN CUISINE","Restaurant","287 KING ST W","43.64647","-79.38995","Pass","3","Operator fail to properly maintain mechanical washer","2005-07-21","S - Significant","Notice to Comply","",""
