"Rec #","Establishment ID","Inspection ID","Establishment Name","Establishment Type","Establishment Address","Latitude","Longitude","Establishment Status","Min. Inspections Per Year","Infraction Details","Inspection Date","Severity","Action","Outcome","Amount Fined"
"227","9000771","100099051","ARMENIAN KITCHEN","Restaurant","1646 VICTORIA PARK AVE, Unit-1A","43.73093","-79.30585","Pass","3","OPERATE FOOD PREMISE - FAIL TO EQUIP FACILITY WITH CLOTH ROLLER TOWEL, PAPER TOWELS, SINGLE SERVICE TOWELS OR DRYER O. REG  562/90 SEC. 68(3)(E)","2001-12-03","S - Significant","Corrected During Inspection","",""
"228","9000771","100099051","ARMENIAN KITCHEN","Restaurant","1646 VICTORIA PARK AVE, Unit-1A","43.73093","-79.30585","Pass","3","OPERATE FOOD PREMISE-MECHANICAL EQUIPMENT NOT MAINTAINED TO PROVIDE SUFFICIENT CHEMICAL SOLUTION RINSE O. REG  562/90 SEC. 77(A)(II)(B)","2001-12-03","S - Significant","Corrected During Inspection","",""
"229","9000776","100001551","ARMY NAVY & AIR FORCE VETERANS","Private Club","847 DOVERCOURT RD, Unit-1","43.6638","-79.42997","Pass","1","Fail to provide garbage containers of durable material O. Reg  562/90 Sec. 20(1)(e)","2001-03-29","M - Minor","Notice to Comply","",""
"230","9000776","100100883","ARMY NAVY & AIR FORCE VETERANS","Private Club","847 DOVERCOURT RD, Unit-1","43.6638","-79.42997","Pass","1","","2001-12-10","","","",""
"231","9022828","100082550","ARZ FINE FOOD SUPERMARKET","Supermarket","1909 LAWRENCE AVE E","43.74373","-79.30092","Pass","2","","2001-10-10","","","",""
"232","9022828","100062293","ARZ FINE FOOD SUPERMARKET","Supermarket","1909 LAWRENCE AVE E","43.74373","-79.30092","Pass","2","","2001-07-11","","","",""
"233","9021186","100052813","ASCOT AVENUE COMMUNITY DAY CARE","Child Care - Food Preparation","95 REGAL RD","43.67378","-79.44007","Pass","2","","2001-05-11","","","",""
"234","9021186","100063116","ASCOT AVENUE COMMUNITY DAY CARE","Child Care - Food Preparation","95 REGAL RD","43.67378","-79.44007","Pass","2","","2001-02-27","","","",""
"235","9021186","100070509","ASCOT AVENUE COMMUNITY DAY CARE","Child Care - Food Preparation","95 REGAL RD","43.67378","-79.44007","Pass","2","","2001-09-10","","","",""
"236","9000805","100001609","ASIA GARDEN RESTAURANT","Restaurant","2648 ISLINGTON AVE","43.73816","-79.56634","Pass","2","Operator fail to ensure wall of food-handling room kept in good repair O. Reg  562/90 Sec. 59(h)","2001-03-20","M - Minor","Notice to Comply","",""
"237","9000805","100001609","ASIA GARDEN RESTAURANT","Restaurant","2648 ISLINGTON AVE","43.73816","-79.56634","Pass","2","Operator fail to ensure room kept free from equipment not regularly used O. Reg  562/90 Sec. 59(e)(i)","2001-03-20","M - Minor","Notice to Comply","",""
"238","9000805","100001609","ASIA GARDEN RESTAURANT","Restaurant","2648 ISLINGTON AVE","43.73816","-79.56634","Pass","2","FAIL TO STORE FOOD ON RACKS OR SHELVES O. REG  562/90 SEC. 23","2001-03-20","S - Significant","Corrected During Inspection","",""
"239","9000805","100001609","ASIA GARDEN RESTAURANT","Restaurant","2648 ISLINGTON AVE","43.73816","-79.56634","Pass","2","FAIL TO PROVIDE THERMOMETER IN STORAGE COMPARTMENT O. REG  562/90 SEC. 21","2001-03-20","S - Significant","Corrected During Inspection","",""
"240","9000805","100001609","ASIA GARDEN RESTAURANT","Restaurant","2648 ISLINGTON AVE","43.73816","-79.56634","Pass","2","Operate food premise - fail to keep facility in good repair O. Reg  562/90 Sec. 68(2)(b)","2001-03-20","M - Minor","Notice to Comply","",""
"241","9000805","100074905","ASIA GARDEN RESTAURANT","Restaurant","2648 ISLINGTON AVE","43.73816","-79.56634","Pass","2","Operator fail to provide adequate pest control","2001-09-25","S - Significant","Notice to Comply","",""
"242","9000805","100074905","ASIA GARDEN RESTAURANT","Restaurant","2648 ISLINGTON AVE","43.73816","-79.56634","Pass","2","Operator fail to properly wash surfaces in rooms","2001-09-25","M - Minor","Notice to Comply","",""
"243","9000805","100074905","ASIA GARDEN RESTAURANT","Restaurant","2648 ISLINGTON AVE","43.73816","-79.56634","Pass","2","Food handler fail to wear headgear","2001-09-25","M - Minor","Notice to Comply","",""
"244","9000805","100074908","ASIA GARDEN RESTAURANT","Restaurant","2648 ISLINGTON AVE","43.73816","-79.56634","Pass","2","","2001-09-27","","","",""
"245","9000810","100001619","ASIAN FOOD CENTRE","Butcher Shop","10 WESTMORE DR","43.74227","-79.60457","Pass","2","Store hazardous foods at internal temperature between 4 C and 60 C O. Reg  562/90 Sec. 33","2001-04-09","C - Crucial","Notice to Comply","",""
"246","9000810","100001619","ASIAN FOOD CENTRE","Butcher Shop","10 WESTMORE DR","43.74227","-79.60457","Pass","2","Operate food premise not maintained to permit sanitary maintenance of walls O. Reg  562/90 Sec. 11(e)","2001-04-09","M - Minor","Notice to Comply","",""
"247","9000810","100001619","ASIAN FOOD CENTRE","Butcher Shop","10 WESTMORE DR","43.74227","-79.60457","Pass","2","USE FOOD PREPARATION EQUIPMENT NOT OF READILY CLEANABLE FORM O. REG  562/90 SEC. 18(C)","2001-04-09","S - Significant","Notice to Comply","",""
"248","9000810","100001619","ASIAN FOOD CENTRE","Butcher Shop","10 WESTMORE DR","43.74227","-79.60457","Pass","2","Operator fail to ensure room kept free from animals O. Reg  562/90 Sec. 59(e)(ii)","2001-04-09","S - Significant","Notice to Comply","",""
"249","9000810","100047811","ASIAN FOOD CENTRE","Butcher Shop","10 WESTMORE DR","43.74227","-79.60457","Pass","2","","2001-04-11","","","",""
"250","9000810","100057886","ASIAN FOOD CENTRE","Butcher Shop","10 WESTMORE DR","43.74227","-79.60457","Pass","2","","2001-06-12","","","",""
"251","9000813","100001625","ASIAN GOURMET","Food Court Vendor","1530 ALBION RD, Unit-F3","43.74177","-79.58461","Pass","2","","2001-03-22","","","",""
"252","9000813","100080850","ASIAN GOURMET","Food Court Vendor","1530 ALBION RD, Unit-F3","43.74177","-79.58461","Pass","2","Operator fail to properly wash surfaces in rooms","2001-10-02","M - Minor","Notice to Comply","",""
"253","9023201","100065119","ASSOCIAZIONE FAMIGLIE FOSSACESSIANE","Restaurant","430 SIGNET DR, Unit-D","43.76882","-79.543","Pass","1","","2001-07-27","","","",""
"254","9000836","100001671","ASTORIA","Restaurant","390 DANFORTH AVE","43.67784","-79.35183","Pass","2","","2001-01-10","","","",""
"255","9000836","100086097","ASTORIA","Restaurant","390 DANFORTH AVE","43.67784","-79.35183","Pass","2","","2001-10-22","","","",""
"256","9000848","100001695","ATHENS PASTRIES","Restaurant","509 DANFORTH AVE","43.67795","-79.34883","Pass","1","","2001-02-07","","","",""
"257","9000851","100001701","ATHENS RESTAURANT & TAVERN","Restaurant","707 DANFORTH AVE","43.67897","-79.34345","Pass","2","","2001-04-30","","","",""
"258","9000851","100061824","ATHENS RESTAURANT & TAVERN","Restaurant","707 DANFORTH AVE","43.67897","-79.34345","Pass","2","","2001-07-09","","","",""
"259","9000853","100001705","ATIN ITO COMPANY","Food Take Out","182 CARLTON ST","43.66346","-79.37241","Pass","1","","2001-12-03","","","",""
"260","9000888","100001775","AVALON CHILDREN'S MONTESSORI SCHOOL","Child Care - Catered","31 WOOD GLEN RD","43.68405","-79.2755","Pass","2","","2001-05-30","","","",""
"261","9000897","100001793","AVENUE ROAD CHILD CARE CENTRE","Child Care - Food Preparation","1498 AVENUE RD, Unit-1","43.72206","-79.41583","Pass","3","","2001-05-09","","","",""
"262","9000897","100089473","AVENUE ROAD CHILD CARE CENTRE","Child Care - Food Preparation","1498 AVENUE RD, Unit-1","43.72206","-79.41583","Pass","3","","2001-10-31","","","",""
"263","9001854","100003707","B & A BAKERY","Bake Shop","1820 ELLESMERE RD","43.7741","-79.2438","Pass","1","USE CLOTH NOT IN GOOD REPAIR FOR CLEANING TABLES O. REG  562/90 SEC. 62(A)","2001-05-28","S - Significant","Notice to Comply","",""
"264","9001854","100003707","B & A BAKERY","Bake Shop","1820 ELLESMERE RD","43.7741","-79.2438","Pass","1","Fail to protect food from contamination or adulteration O. Reg  562/90 Sec. 26","2001-05-28","C - Crucial","Notice to Comply","",""
"265","9001854","100003707","B & A BAKERY","Bake Shop","1820 ELLESMERE RD","43.7741","-79.2438","Pass","1","Employee fail to wash hands before commencing work O. Reg  562/90 Sec. 65(1)(e)","2001-05-28","C - Crucial","Notice to Comply","",""
"266","9001854","100003707","B & A BAKERY","Bake Shop","1820 ELLESMERE RD","43.7741","-79.2438","Pass","1","FAIL TO PROVIDE TOWELS IN FOOD PREPARATION AREA O. REG  562/90 SEC. 20(1)(C)","2001-05-28","S - Significant","Notice to Comply","",""
"267","9001854","100003707","B & A BAKERY","Bake Shop","1820 ELLESMERE RD","43.7741","-79.2438","Pass","1","Fail to keep toxic substance in compartment separate from food O. Reg  562/90 Sec. 63(a)","2001-05-28","C - Crucial","Notice to Comply","",""
"268","9001854","100003707","B & A BAKERY","Bake Shop","1820 ELLESMERE RD","43.7741","-79.2438","Pass","1","FAIL TO PROVIDE SOAP OR DETERGENT IN FOOD PREPARATION AREA O. REG  562/90 SEC. 20(1)(C)","2001-05-28","S - Significant","Notice to Comply","",""
"269","9001854","100003707","B & A BAKERY","Bake Shop","1820 ELLESMERE RD","43.7741","-79.2438","Pass","1","FAIL TO STORE FOOD ON RACKS OR SHELVES O. REG  562/90 SEC. 23","2001-05-28","S - Significant","Notice to Comply","",""
"270","9001854","100003707","B & A BAKERY","Bake Shop","1820 ELLESMERE RD","43.7741","-79.2438","Pass","1","Fail to sanitize multi-service articles after use O. Reg  562/90 Sec. 71(1)","2001-05-28","S - Significant","Notice to Comply","",""
"271","9001854","100003707","B & A BAKERY","Bake Shop","1820 ELLESMERE RD","43.7741","-79.2438","Pass","1","FAIL TO HAVE TEST REAGENT AVAILABLE AT  PLACE OF SANITIZATION O. REG  562/90 SEC. 75(2)","2001-05-28","S - Significant","Notice to Comply","",""
"272","9001854","100003707","B & A BAKERY","Bake Shop","1820 ELLESMERE RD","43.7741","-79.2438","Pass","1","Fail to provide hot and cold water for hand washing in food preparation area O. Reg  562/90 Sec. 20(1)(c)","2001-05-28","S - Significant","Notice to Comply","",""
"273","9001854","100003707","B & A BAKERY","Bake Shop","1820 ELLESMERE RD","43.7741","-79.2438","Pass","1","Operate food premise not maintained to permit cleaning of walls O. Reg  562/90 Sec. 11(e)","2001-05-28","M - Minor","Notice to Comply","",""
"274","9001854","100055190","B & A BAKERY","Bake Shop","1820 ELLESMERE RD","43.7741","-79.2438","Pass","1","Fail to provide hot and cold water for hand washing in food preparation area O. Reg  562/90 Sec. 20(1)(c)","2001-05-30","S - Significant","Corrected During Inspection","",""
"275","9001854","100055190","B & A BAKERY","Bake Shop","1820 ELLESMERE RD","43.7741","-79.2438","Pass","1","Fail to sanitize multi-service articles after use O. Reg  562/90 Sec. 71(1)","2001-05-30","S - Significant","Corrected During Inspection","",""
"276","9001854","100055190","B & A BAKERY","Bake Shop","1820 ELLESMERE RD","43.7741","-79.2438","Pass","1","FAIL TO STORE FOOD ON RACKS OR SHELVES O. REG  562/90 SEC. 23","2001-05-30","S - Significant","Notice to Comply","",""
"277","9001854","100055190","B & A BAKERY","Bake Shop","1820 ELLESMERE RD","43.7741","-79.2438","Pass","1","FAIL TO HAVE TEST REAGENT AVAILABLE AT  PLACE OF SANITIZATION O. REG  562/90 SEC. 75(2)","2001-05-30","S - Significant","Corrected During Inspection","",""
"278","9001854","100055190","B & A BAKERY","Bake Shop","1820 ELLESMERE RD","43.7741","-79.2438","Pass","1","Employee fail to wash hands before commencing work O. Reg  562/90 Sec. 65(1)(e)","2001-05-30","C - Crucial","Corrected During Inspection","",""
"279","9001854","100055190","B & A BAKERY","Bake Shop","1820 ELLESMERE RD","43.7741","-79.2438","Pass","1","FAIL TO PROVIDE SOAP OR DETERGENT IN FOOD PREPARATION AREA O. REG  562/90 SEC. 20(1)(C)","2001-05-30","S - Significant","Corrected During Inspection","",""
"280","9001854","100055190","B & A BAKERY","Bake Shop","1820 ELLESMERE RD","43.7741","-79.2438","Pass","1","Operate food premise not maintained to permit cleaning of walls O. Reg  562/90 Sec. 11(e)","2001-05-30","M - Minor","Corrected During Inspection","",""
"281","9001854","100055190","B & A BAKERY","Bake Shop","1820 ELLESMERE RD","43.7741","-79.2438","Pass","1","FAIL TO PROVIDE TOWELS IN FOOD PREPARATION AREA O. REG  562/90 SEC. 20(1)(C)","2001-05-30","S - Significant","Corrected During Inspection","",""
"282","9001854","100055190","B & A BAKERY","Bake Shop","1820 ELLESMERE RD","43.7741","-79.2438","Pass","1","USE CLOTH NOT IN GOOD REPAIR FOR CLEANING TABLES O. REG  562/90 SEC. 62(A)","2001-05-30","S - Significant","Corrected During Inspection","",""
"283","9001854","100055190","B & A BAKERY","Bake Shop","1820 ELLESMERE RD","43.7741","-79.2438","Pass","1","Fail to keep toxic substance in compartment separate from food O. Reg  562/90 Sec. 63(a)","2001-05-30","C - Crucial","Corrected During Inspection","",""
"284","9001854","100056076","B & A BAKERY","Bake Shop","1820 ELLESMERE RD","43.7741","-79.2438","Pass","1","","2001-06-26","","","",""
"285","9000935","100001869","B.A. GROCERY","Food Store (Convenience/Variety)","140 SACKVILLE ST","43.65757","-79.36198","Pass","1","","2001-04-02","","","",""
"286","9001601","100003201","B.J. SUPERMARKET","Food Store (Convenience/Variety)","1449 GERRARD ST E","43.67222","-79.32145","Pass","2","","2001-05-22","","","",""
"287","9000955","100001909","BABY POINT LOUNGE","Banquet Facility","343 JANE ST","43.65733","-79.48737","Pass","3","","2001-04-27","","","",""
"288","9000955","100067245","BABY POINT LOUNGE","Banquet Facility","343 JANE ST","43.65733","-79.48737","Pass","3","Operator fail to properly maintain rooms","2001-08-15","M - Minor","Notice to Comply","",""
"289","9000955","100067245","BABY POINT LOUNGE","Banquet Facility","343 JANE ST","43.65733","-79.48737","Pass","3","OPERATE FOOD PREMISE-MECHANICAL EQUIPMENT NOT MAINTAINED TO PROVIDE SUFFICIENT CHEMICAL SOLUTION RINSE O. REG  562/90 SEC. 77(A)(II)(B)","2001-08-15","S - Significant","Corrected During Inspection","",""
"290","9000955","100067245","BABY POINT LOUNGE","Banquet Facility","343 JANE ST","43.65733","-79.48737","Pass","3","Operator fail to provide proper equipment","2001-08-15","M - Minor","Notice to Comply","",""
"291","9000955","100100877","BABY POINT LOUNGE","Banquet Facility","343 JANE ST","43.65733","-79.48737","Pass","3","","2001-12-10","","","",""
"292","9000963","100001925","BACK ALLEY BAR & GRILL","Restaurant","33 SAMOR RD","43.71736","-79.45825","Pass","2","","2001-06-07","","","",""
"293","9029198","100084633","BAGEL BRIGADE","Restaurant","967 EGLINTON AVE W","43.69994","-79.42931","Pass","2","Operator fail to meet washroom requirements","2001-10-10","M - Minor","Notice to Comply","",""
"294","9029198","100084633","BAGEL BRIGADE","Restaurant","967 EGLINTON AVE W","43.69994","-79.42931","Pass","2","Operator fail to properly maintain equipment(NON-FOOD)","2001-10-10","M - Minor","Notice to Comply","",""
"295","9000980","100001959","BAGEL PLUS","Restaurant","634 SHEPPARD AVE W","43.75534","-79.44086","Pass","2","FAIL TO PROVIDE SOAP OR DETERGENT IN FOOD PREPARATION AREA O. REG  562/90 SEC. 20(1)(C)","2001-04-27","S - Significant","Notice to Comply","",""
"296","9000980","100001959","BAGEL PLUS","Restaurant","634 SHEPPARD AVE W","43.75534","-79.44086","Pass","2","Operate food premise - mechanical equipment not maintained to maintain wash water between 60C and 71C O. Reg  562/90 Sec. 77(a)(i)","2001-04-27","S - Significant","Notice to Comply","",""
"297","9000980","100001959","BAGEL PLUS","Restaurant","634 SHEPPARD AVE W","43.75534","-79.44086","Pass","2","Fail to provide required illumination during all hours of operation O. Reg  562/90 Sec. 13","2001-04-27","M - Minor","Notice to Comply","",""
"298","9000980","100001959","BAGEL PLUS","Restaurant","634 SHEPPARD AVE W","43.75534","-79.44086","Pass","2","Fail to provide pallets for food storage O. Reg  562/90 Sec. 22","2001-04-27","M - Minor","Notice to Comply","",""
"299","9000980","100001959","BAGEL PLUS","Restaurant","634 SHEPPARD AVE W","43.75534","-79.44086","Pass","2","Operator fail to ensure equipment surface washed as necessary O. Reg  562/90 Sec. 59(g)","2001-04-27","M - Minor","Notice to Comply","",""
"300","9000980","100001959","BAGEL PLUS","Restaurant","634 SHEPPARD AVE W","43.75534","-79.44086","Pass","2","USE FOOD PREPARATION EQUIPMENT NOT IN GOOD REPAIR O. REG  562/90 SEC. 18(B)","2001-04-27","S - Significant","Notice to Comply","",""
"301","9000980","100001959","BAGEL PLUS","Restaurant","634 SHEPPARD AVE W","43.75534","-79.44086","Pass","2","Employee fail to wear headgear while working with food O. Reg  562/90 Sec. 65(1)(d)","2001-04-27","M - Minor","Notice to Comply","",""
"302","9000980","100050318","BAGEL PLUS","Restaurant","634 SHEPPARD AVE W","43.75534","-79.44086","Pass","2","","2001-04-28","","","",""
"303","9000994","100001987","BAIRRADA CHURRASQUEIRA","Restaurant","1002 COLLEGE ST","43.65322","-79.42865","Pass","3","","2001-01-10","","","",""
"304","9000994","100099889","BAIRRADA CHURRASQUEIRA","Restaurant","1002 COLLEGE ST","43.65322","-79.42865","Pass","3","","2001-12-05","","","",""
"305","9019275","100046004","BAIRRADA CHURRASQUEIRA GRILL AND PATIO","Restaurant","1000 COLLEGE ST","43.65323","-79.4287","Pass","3","","2001-01-10","","","",""
"306","9019275","100099934","BAIRRADA CHURRASQUEIRA GRILL AND PATIO","Restaurant","1000 COLLEGE ST","43.65323","-79.4287","Pass","3","Food handler fail to wear headgear","2001-12-05","M - Minor","Notice to Comply","",""
"307","9019275","100099934","BAIRRADA CHURRASQUEIRA GRILL AND PATIO","Restaurant","1000 COLLEGE ST","43.65323","-79.4287","Pass","3","Operator fail to provide approved eggs","2001-12-05","C - Crucial","Notice to Comply","",""
"308","9019275","100099934","BAIRRADA CHURRASQUEIRA GRILL AND PATIO","Restaurant","1000 COLLEGE ST","43.65323","-79.4287","Pass","3","Operator fail to ensure food is not contaminated/adulterated","2001-12-05","C - Crucial","Notice to Comply","",""
"309","9019275","100099934","BAIRRADA CHURRASQUEIRA GRILL AND PATIO","Restaurant","1000 COLLEGE ST","43.65323","-79.4287","Pass","3","Operator fail to properly store solid waste","2001-12-05","S - Significant","Notice to Comply","",""
"310","9019275","100099934","BAIRRADA CHURRASQUEIRA GRILL AND PATIO","Restaurant","1000 COLLEGE ST","43.65323","-79.4287","Pass","3","Operator fail to provide hand washing supplies","2001-12-05","S - Significant","Notice to Comply","",""
"311","9019275","100099936","BAIRRADA CHURRASQUEIRA GRILL AND PATIO","Restaurant","1000 COLLEGE ST","43.65323","-79.4287","Pass","3","","2001-12-06","","","",""
"312","9018575","100041066","BAKERBERRY'S","Bakery","3958 CHESSWOOD DR","43.75708","-79.47526","Pass","2","Employee fail to wear headgear while working with food O. Reg  562/90 Sec. 65(1)(d)","2001-02-14","M - Minor","Notice to Comply","",""
"313","9018575","100041066","BAKERBERRY'S","Bakery","3958 CHESSWOOD DR","43.75708","-79.47526","Pass","2","FAIL TO PROVIDE THERMOMETER IN STORAGE COMPARTMENT O. REG  562/90 SEC. 21","2001-02-14","S - Significant","Notice to Comply","",""
"314","9018575","100041066","BAKERBERRY'S","Bakery","3958 CHESSWOOD DR","43.75708","-79.47526","Pass","2","Operate food premise - fail to provide sign indicating sex for which sanitary facility intended O. Reg  562/90 Sec. 68(2)(a)","2001-02-14","M - Minor","Notice to Comply","",""
"315","9018575","100041066","BAKERBERRY'S","Bakery","3958 CHESSWOOD DR","43.75708","-79.47526","Pass","2","Fail to provide racks or shelves for food storage O. Reg  562/90 Sec. 22","2001-02-14","M - Minor","Notice to Comply","",""
"316","9018575","100041070","BAKERBERRY'S","Bakery","3958 CHESSWOOD DR","43.75708","-79.47526","Pass","2","","2001-02-16","","","",""
"317","9018575","100081793","BAKERBERRY'S","Bakery","3958 CHESSWOOD DR","43.75708","-79.47526","Pass","2","","2001-10-05","","","",""
"318","9001004","100002007","BAKERS BEST BAKERY","Bakery","4915 STEELES AVE E, Unit-7","43.82716","-79.29117","Pass","2","","2001-03-13","","","",""
"319","9001041","100002081","BAKERY ON THE GO","Food Take Out","701 WARDEN AVE","43.71161","-79.27947","Pass","3","","2001-03-23","","","",""
"320","9022205","100058431","BAKERY ON THE GO","Bakery","819 BATHURST ST","43.66599","-79.41155","Pass","3","FAIL TO PROVIDE SOAP OR DETERGENT IN FOOD PREPARATION AREA O. REG  562/90 SEC. 20(1)(C)","2001-06-11","S - Significant","Corrected During Inspection","",""
"321","9022205","100058431","BAKERY ON THE GO","Bakery","819 BATHURST ST","43.66599","-79.41155","Pass","3","Operator fail to ensure wall of food-handling room kept clean O. Reg  562/90 Sec. 59(h)","2001-06-11","M - Minor","Notice to Comply","",""
"322","9022205","100092665","BAKERY ON THE GO","Bakery","819 BATHURST ST","43.66599","-79.41155","Pass","3","","2001-11-09","","","",""
"323","9001062","100002123","BALMY BEACH COMMUNITY DAY CARE CENTRE","Child Care - Food Preparation","14 PINE AVE","43.67644","-79.28983","Pass","3","Operate food premise not maintained to permit sanitary maintenance of ceilings O. Reg  562/90 Sec. 11(e)","2001-05-14","M - Minor","Notice to Comply","",""
"324","9001062","100002123","BALMY BEACH COMMUNITY DAY CARE CENTRE","Child Care - Food Preparation","14 PINE AVE","43.67644","-79.28983","Pass","3","Operator fail to ensure room kept free from equipment not regularly used O. Reg  562/90 Sec. 59(e)(i)","2001-05-14","M - Minor","Notice to Comply","",""
"325","9001062","100002123","BALMY BEACH COMMUNITY DAY CARE CENTRE","Child Care - Food Preparation","14 PINE AVE","43.67644","-79.28983","Pass","3","FAIL TO PROVIDE THERMOMETER IN STORAGE COMPARTMENT O. REG  562/90 SEC. 21","2001-05-14","S - Significant","Corrected During Inspection","",""
"326","9001062","100065671","BALMY BEACH COMMUNITY DAY CARE CENTRE","Child Care - Food Preparation","14 PINE AVE","43.67644","-79.28983","Pass","3","USE EQUIPMENT NOT FREE FROM CRACKS IN CONTACT WITH FOOD O. REG  562/90 SEC. 19(1)(B)","2001-08-03","S - Significant","Corrected During Inspection","",""
"327","9001062","100098071","BALMY BEACH COMMUNITY DAY CARE CENTRE","Child Care - Food Preparation","14 PINE AVE","43.67644","-79.28983","Pass","3","","2001-11-29","","","",""
"328","9001077","100101997","BANGKOK GARDENS","Restaurant","18 ELM ST, Unit-4","43.6579","-79.38275","Pass","3","Operator fail to provide separate handwashing sink(s)","2001-12-13","S - Significant","Notice to Comply","",""
"329","9001077","100101997","BANGKOK GARDENS","Restaurant","18 ELM ST, Unit-4","43.6579","-79.38275","Pass","3","Operator fail to properly wash surfaces in rooms","2001-12-13","M - Minor","Notice to Comply","",""
"330","9001077","100102002","BANGKOK GARDENS","Restaurant","18 ELM ST, Unit-4","43.6579","-79.38275","Pass","3","","2001-12-14","","","",""
"331","9001077","100002153","BANGKOK GARDENS","Restaurant","18 ELM ST, Unit-4","43.6579","-79.38275","Pass","3","USE FOOD PREPARATION EQUIPMENT NOT IN GOOD REPAIR O. REG  562/90 SEC. 18(B)","2001-05-28","S - Significant","Notice to Comply","",""
"332","9001077","100002153","BANGKOK GARDENS","Restaurant","18 ELM ST, Unit-4","43.6579","-79.38275","Pass","3","Fail to keep toxic substance in compartment separate from food O. Reg  562/90 Sec. 63(a)","2001-05-28","C - Crucial","Notice to Comply","",""
"333","9001077","100002153","BANGKOK GARDENS","Restaurant","18 ELM ST, Unit-4","43.6579","-79.38275","Pass","3","Use basin other than for hand washing of employees O. Reg  562/90 Sec. 20(2)","2001-05-28","S - Significant","Notice to Comply","",""
"334","9001077","100002153","BANGKOK GARDENS","Restaurant","18 ELM ST, Unit-4","43.6579","-79.38275","Pass","3","Fail to sanitize utensils as often as necessary  O. Reg  562/90 Sec. 71(2)","2001-05-28","S - Significant","Notice to Comply","",""
"335","9001077","100002153","BANGKOK GARDENS","Restaurant","18 ELM ST, Unit-4","43.6579","-79.38275","Pass","3","Use equipment not corrosion resistant in contact with food O. Reg  562/90 Sec. 19(1)(a)","2001-05-28","S - Significant","Notice to Comply","",""
"336","9001077","100002153","BANGKOK GARDENS","Restaurant","18 ELM ST, Unit-4","43.6579","-79.38275","Pass","3","Operate food premise not maintained to permit cleaning of ceilings O. Reg  562/90 Sec. 11(e)","2001-05-28","M - Minor","Notice to Comply","",""
"337","9001077","100002153","BANGKOK GARDENS","Restaurant","18 ELM ST, Unit-4","43.6579","-79.38275","Pass","3","Operator fail to ensure floor of food-handling room kept clean O. Reg  562/90 Sec. 59(h)","2001-05-28","M - Minor","Notice to Comply","",""
"338","9001077","100062330","BANGKOK GARDENS","Restaurant","18 ELM ST, Unit-4","43.6579","-79.38275","Pass","3","","2001-05-29","","","",""
"339","9010932","100021863","BANH MI NGUYEN HUONG FOOD CO LTD","Food Take Out","322 SPADINA AVE","43.65376","-79.39847","Pass","3","","2001-05-30","","","",""
"340","9010932","100099292","BANH MI NGUYEN HUONG FOOD CO LTD","Food Take Out","322 SPADINA AVE","43.65376","-79.39847","Pass","3","","2001-12-04","","","",""
"341","9001103","100002205","BANTING AND BEST CHILD CARE CENTRE","Child Care - Catered","380 GOLDHAWK TRL","43.82667","-79.28015","Pass","2","","2001-06-12","","","",""
"342","9010014","100020027","BAR MERCURIO","Restaurant","270 BLOOR ST W","43.66754","-79.40042","Pass","2","Fail to provide pallets for food storage O. Reg  562/90 Sec. 22","2001-04-18","M - Minor","Notice to Comply","",""
"343","9010014","100020027","BAR MERCURIO","Restaurant","270 BLOOR ST W","43.66754","-79.40042","Pass","2","Employee fail to wear headgear while working with food O. Reg  562/90 Sec. 65(1)(d)","2001-04-18","M - Minor","Notice to Comply","",""
"344","9010014","100020027","BAR MERCURIO","Restaurant","270 BLOOR ST W","43.66754","-79.40042","Pass","2","OPERATE FOOD PREMISE-MECHANICAL EQUIPMENT NOT MAINTAINED TO PROVIDE SUFFICIENT CHEMICAL SOLUTION RINSE O. REG  562/90 SEC. 77(A)(II)(B)","2001-04-18","S - Significant","Corrected During Inspection","",""
"345","9010014","100020027","BAR MERCURIO","Restaurant","270 BLOOR ST W","43.66754","-79.40042","Pass","2","FAIL TO PROVIDE THERMOMETER IN STORAGE COMPARTMENT O. REG  562/90 SEC. 21","2001-04-18","S - Significant","Corrected During Inspection","",""
"346","9010014","100086266","BAR MERCURIO","Restaurant","270 BLOOR ST W","43.66754","-79.40042","Pass","2","","2001-10-23","","","",""
"347","9001121","100002241","BARBERIAN'S STEAK HOUSE","Restaurant","7 ELM ST","43.65761","-79.38216","Pass","3","","2001-07-04","","","",""
"348","9001121","100085669","BARBERIAN'S STEAK HOUSE","Restaurant","7 ELM ST","43.65761","-79.38216","Pass","3","","2001-10-19","","","",""
"349","9001126","100002251","BARDI'S STEAK HOUSE TAVERN","Restaurant","56 YORK ST","43.6461","-79.38296","Pass","2","FAIL TO PROVIDE THERMOMETER IN STORAGE COMPARTMENT O. REG  562/90 SEC. 21","2001-04-23","S - Significant","Corrected During Inspection","",""
"350","9001126","100002251","BARDI'S STEAK HOUSE TAVERN","Restaurant","56 YORK ST","43.6461","-79.38296","Pass","2","Operator fail to ensure ceiling of food-handling room kept clean O. Reg  562/90 Sec. 59(h)","2001-04-23","M - Minor","Notice to Comply","",""
"351","9001126","100066919","BARDI'S STEAK HOUSE TAVERN","Restaurant","56 YORK ST","43.6461","-79.38296","Pass","2","OPERATOR FAIL TO ENSURE CRACKED UTENSIL NOT USED IN FOOD HANDLING O. REG  562/90 SEC. 59(B)","2001-08-14","S - Significant","Corrected During Inspection","",""
