""Rec #","Establishment ID","Inspection ID","Establishment Name","Establishment Type","Establishment Address","Latitude","Longitude","Establishment Status","Min. Inspections Per Year","Infraction Details","Inspection Date","Severity","Action","Outcome","Amount Fined"
"7430","10385888","104816871","SZECHUAN EXPRESS","Food Court Vendor","100 KING ST W","43.64873","-79.38376","Pass","2","FOOD PREMISE NOT MAINTAINED WITH FOOD HANDLING ROOM IN SANITARY CONDITION - SEC. 7(1)(E) ","2021-03-17","M - Minor","Notice to Comply","",""
"7431","10385888","104816871","SZECHUAN EXPRESS","Food Court Vendor","100 KING ST W","43.64873","-79.38376","Pass","2","FAIL TO MAINTAIN HANDWASHING STATIONS (LIQUID SOAP AND PAPER TOWELS) - SEC. 7(3)(C)","2021-03-17","S - Significant","Corrected During Inspection","",""
"7432","10385888","104831041","SZECHUAN EXPRESS","Food Court Vendor","100 KING ST W","43.64873","-79.38376","Pass","2","","2021-04-26","","","",""
"7433","10613305","104858225","SZECHUAN EXPRESS","Food Court Vendor","1800 SHEPPARD AVE E, Unit-FO11","43.77775","-79.3445","Pass","3","Food premise not maintained to permit sanitary maintenance of ceilings - Sec. 7(1)(d) ","2021-07-06","M - Minor","Notice to Comply","",""
"7434","10613305","104858225","SZECHUAN EXPRESS","Food Court Vendor","1800 SHEPPARD AVE E, Unit-FO11","43.77775","-79.3445","Pass","3","FOOD PREMISE NOT MAINTAINED WITH FOOD HANDLING ROOM IN SANITARY CONDITION - SEC. 7(1)(E) ","2021-07-06","M - Minor","Notice to Comply","",""
"7435","9015217","104843943","SZECHUAN GOURMET","Restaurant","1033 STEELES AVE W","43.7916","-79.44801","Pass","3","FOOD PREMISE NOT MAINTAINED WITH CLEAN CEILING IN FOOD-HANDLING ROOM - SEC. 7(1)(G)  ","2021-05-27","M - Minor","Notice to Comply","",""
"7436","9015217","104843943","SZECHUAN GOURMET","Restaurant","1033 STEELES AVE W","43.7916","-79.44801","Pass","3","FAIL TO PROVIDE THERMOMETER IN REFRIGERATION EQUIPMENT - SEC. 30(B)    ","2021-05-27","S - Significant","Corrected During Inspection","",""
"7437","9015217","104843943","SZECHUAN GOURMET","Restaurant","1033 STEELES AVE W","43.7916","-79.44801","Pass","3","USE CLOTH NOT IN GOOD REPAIR FOR CLEANING FOOD CONTACT SURFACE - SEC. 16(A)","2021-05-27","M - Minor","Notice to Comply","",""
"7438","10624854","104873542","Salu Salo","Restaurant","280 WILSON AVE","43.73762","-79.43462","Pass","3","Re-serve non-low-risk food - Sec.  26(3) ","2021-08-18","C - Crucial","Notice to Comply","",""
"7439","10624854","104873542","Salu Salo","Restaurant","280 WILSON AVE","43.73762","-79.43462","Pass","3","Refrigerate potentially hazardous foods at internal temperature above 4 C - Sec. 30(a)","2021-08-18","C - Crucial","Notice to Comply","",""
"7440","10624854","104873566","Salu Salo","Restaurant","280 WILSON AVE","43.73762","-79.43462","Pass","3","","2021-08-26","","","",""
"7441","9013579","104853013","Scarborough YMCA Child Care","Child Care - Catered","230 TOWN CENTRE CRT","43.77461","-79.25437","Pass","2","FAIL TO MAINTAIN HANDWASHING STATIONS (LIQUID SOAP AND PAPER TOWELS) - SEC. 7(3)(C)","2021-06-18","S - Significant","Corrected During Inspection","",""
"7442","10645729","104801093","Scotty Bons","Food Take Out","789 WARDEN AVE, Unit-3B","43.72605","-79.28615","Pass","2","","2021-02-01","","","",""
"7443","10615533","104851010","Sha Xian Delacacies","Restaurant","3280 MIDLAND AVE, Unit-15","43.80588","-79.28822","Pass","2","","2021-06-15","","","",""
"7444","10524961","104825531","Shahi Karahi Restaurant","Restaurant","633 MARKHAM RD","43.76095","-79.22396","Pass","3","Store potentially hazardous foods at internal temperature between 4 C and 60 C - Sec. 27(1)","2021-04-09","C - Crucial","Notice to Comply","",""
"7445","10524961","104825531","Shahi Karahi Restaurant","Restaurant","633 MARKHAM RD","43.76095","-79.22396","Pass","3","FAIL TO MAINTAIN HANDWASHING STATIONS (LIQUID SOAP AND PAPER TOWELS) - SEC. 7(3)(C)","2021-04-09","S - Significant","Ticket","Conviction - Fined","137"
"7446","10524961","104825531","Shahi Karahi Restaurant","Restaurant","633 MARKHAM RD","43.76095","-79.22396","Pass","3","Fail to protect food from contamination or adulteration - Sec. 26(1) ","2021-04-09","C - Crucial","Notice to Comply","",""
"7447","10524961","104825531","Shahi Karahi Restaurant","Restaurant","633 MARKHAM RD","43.76095","-79.22396","Pass","3","FOOD PREMISE NOT MAINTAINED WITH FOOD HANDLING ROOM IN SANITARY CONDITION - SEC. 7(1)(E) ","2021-04-09","M - Minor","Notice to Comply","",""
"7448","10524961","104825556","Shahi Karahi Restaurant","Restaurant","633 MARKHAM RD","43.76095","-79.22396","Pass","3","","2021-04-26","","","",""
"7449","10554369","104826774","Shawarma 360","Restaurant","1 WILLIAM KITCHEN RD, Unit-5","43.77069","-79.27859","Pass","2","","2021-04-13","","","",""
"7450","10322932","104815350","Shepherd Lodge","Retirement Homes(Licensed)","3758 SHEPPARD AVE E","43.78206","-79.29466","Pass","3","","2021-03-12","","","",""
"7451","10525130","104903659","Shop ' N Milk","Food Store (Convenience/Variety)","165 GARY DR","43.71133","-79.51678","Pass","1","","2021-11-03","","","",""
"7452","10612520","104910342","Sichuan King Fu Fish","Restaurant","4188 FINCH AVE E, Unit-12-13","43.80374","-79.28682","Pass","2","Store ice in unsanitary manner - Sec.  26(5) ","2021-11-18","C - Crucial","Notice to Comply","",""
"7453","10612520","104910342","Sichuan King Fu Fish","Restaurant","4188 FINCH AVE E, Unit-12-13","43.80374","-79.28682","Pass","2","FOOD PREMISE NOT MAINTAINED WITH FOOD HANDLING ROOM IN SANITARY CONDITION - SEC. 7(1)(E) ","2021-11-18","M - Minor","Notice to Comply","",""
"7454","10612520","104910342","Sichuan King Fu Fish","Restaurant","4188 FINCH AVE E, Unit-12-13","43.80374","-79.28682","Pass","2","Fail to protect food from contamination or adulteration - Sec. 26(1) ","2021-11-18","C - Crucial","Notice to Comply","",""
"7455","10612520","104910342","Sichuan King Fu Fish","Restaurant","4188 FINCH AVE E, Unit-12-13","43.80374","-79.28682","Pass","2","OPERATE FOOD PREMISE - MECHANICAL EQUIPMENT NOT MAINTAINED TO PROVIDE SUFFICIENT CHEMICAL SOLUTION RINSE - SEC. 20(1)(A)(II)(B) ","2021-11-18","S - Significant","Notice to Comply","",""
"7456","10612520","104910343","Sichuan King Fu Fish","Restaurant","4188 FINCH AVE E, Unit-12-13","43.80374","-79.28682","Pass","2","","2021-11-24","","","",""
"7457","10578177","104901837","Sid's Cafe","Restaurant","100 ST GEORGE ST","43.66252","-79.39867","Pass","2","","2021-10-29","","","",""
"7458","10740445","104891810","Silk Road Lounge","Restaurant","930 QUEEN ST W","43.64486","-79.41597","Pass","2","","2021-10-25","","","",""
"7459","10623703","104801525","Skyland Food Court","Food Take Out","3715 LAWRENCE AVE E","43.76092","-79.21922","Pass","2","","2021-02-02","","","",""
"7460","10386934","104810974","Smilin' Tom's","Hot Dog Cart","1015 LAKE SHORE BLVD E","43.65798","-79.32992","Pass","2","","2021-03-12","","","",""
"7461","10577631","104912248","Snow Time Korean Dessert Cafe","Restaurant","3290 MIDLAND AVE, Unit-10","43.80602","-79.28837","Pass","2","FAIL TO ENSURE FOOD HANDLER IN FOOD PREMISE PROTECTS AGAINST CONTAMINATION BY HAIR - SEC.  33(1)(D)","2021-11-23","M - Minor","Corrected During Inspection","",""
"7462","10577631","104912248","Snow Time Korean Dessert Cafe","Restaurant","3290 MIDLAND AVE, Unit-10","43.80602","-79.28837","Pass","2","Fail to protect food from contamination or adulteration - Sec. 26(1) ","2021-11-23","C - Crucial","Notice to Comply","",""
"7463","10577631","104912248","Snow Time Korean Dessert Cafe","Restaurant","3290 MIDLAND AVE, Unit-10","43.80602","-79.28837","Pass","2","FAIL TO MAINTAIN HANDWASHING STATIONS (LIQUID SOAP AND PAPER TOWELS) - SEC. 7(3)(C)","2021-11-23","S - Significant","Notice to Comply","",""
"7464","10577631","104912276","Snow Time Korean Dessert Cafe","Restaurant","3290 MIDLAND AVE, Unit-10","43.80602","-79.28837","Pass","2","","2021-11-25","","","",""
"7465","10580518","104825351","Spade Bar & Lounge","Restaurant","3580 MCNICOLL AVE","43.82394","-79.24906","Pass","3","","2021-04-09","","","",""
"7466","10452704","104883608","Spring Sushi","Restaurant","10 DUNDAS ST E","43.65669","-79.38069","Pass","3","FOOD PREMISE NOT MAINTAINED WITH CLEAN FLOORS IN FOOD-HANDLING ROOM - SEC. 7(1)(G)  ","2021-09-14","M - Minor","Notice to Comply","",""
"7467","10452704","104883608","Spring Sushi","Restaurant","10 DUNDAS ST E","43.65669","-79.38069","Pass","3","FAIL TO ENSURE FOOD HANDLER IN FOOD PREMISE PROTECTS AGAINST CONTAMINATION BY HAIR - SEC.  33(1)(D)","2021-09-14","M - Minor","Corrected During Inspection","",""
"7468","10598745","104816822","Stag's Head","Restaurant","20 MILNER BUSINESS CRT","43.78791","-79.23565","Pass","2","","2021-03-17","","","",""
"7469","10522158","104917640","Star Bucks Coffee","Food Take Out","1156 KENNEDY RD","43.75245","-79.27643","Pass","2","","2021-12-06","","","",""
"7470","10595315","104806689","Starbucks","Restaurant","2385 KINGSTON RD","43.70852","-79.24963","Pass","1","","2021-02-17","","","",""
"7471","10584240","104810702","Starbucks Coffee","Food Take Out","621 KING ST W","43.64401","-79.40115","Pass","2","OPERATE FOOD PREMISE - MECHANICAL EQUIPMENT NOT MAINTAINED TO MAINTAIN RINSE WATER AT 82 C - SEC. 20(1)(A)(II)(A) ","2021-03-01","S - Significant","Notice to Comply","",""
"7472","10584240","104810702","Starbucks Coffee","Food Take Out","621 KING ST W","43.64401","-79.40115","Pass","2","FAIL TO ENSURE FOOD HANDLER IN FOOD PREMISE PROTECTS AGAINST CONTAMINATION BY HAIR - SEC.  33(1)(D)","2021-03-01","M - Minor","Corrected During Inspection","",""
"7473","10584240","104810703","Starbucks Coffee","Food Take Out","621 KING ST W","43.64401","-79.40115","Pass","2","","2021-03-03","","","",""
"7474","10640049","104908632","Starbucks Coffee","Food Take Out","50 MUSGRAVE ST","43.688","-79.28822","Pass","1","","2021-11-15","","","",""
"7475","10640381","104808611","Starbucks Coffee","Food Take Out","85 LAIRD DR","43.70623","-79.36101","Pass","1","","2021-02-23","","","",""
"7476","10641497","104827717","Starbucks Coffee","Food Take Out","300 BOROUGH DR, Unit-207","43.77629","-79.25802","Pass","1","","2021-04-15","","","",""
"7477","10461487","104807451","Starlite Family Restaurant","Restaurant","1157 ELLESMERE RD, Unit-1","43.7678","-79.27074","Pass","2","USE FOOD EQUIPMENT NOT OF READILY CLEANABLE MATERIAL - SEC.  8(1)(C)  ","2021-02-19","S - Significant","Corrected During Inspection","",""
"7478","10461487","104807451","Starlite Family Restaurant","Restaurant","1157 ELLESMERE RD, Unit-1","43.7678","-79.27074","Pass","2","FOOD PREMISE NOT MAINTAINED WITH FOOD HANDLING ROOM IN SANITARY CONDITION - SEC. 7(1)(E) ","2021-02-19","M - Minor","Notice to Comply","",""
"7479","10488298","104810291","Subway","Restaurant","1542 JANE ST","43.69772","-79.50275","Pass","2","","2021-03-01","","","",""
"7480","10488298","104876683","Subway","Restaurant","1542 JANE ST","43.69772","-79.50275","Pass","2","","2021-08-25","","","",""
"7481","10488298","104882112","Subway","Restaurant","1542 JANE ST","43.69772","-79.50275","Pass","2","","2021-09-10","","","",""
"7482","10505068","104797203","Subway","Restaurant","125 THE QUEENSWAY","43.63058","-79.48227","Pass","2","","2021-01-05","","","",""
"7483","10512750","104802686","Subway","Restaurant","3305 SHEPPARD AVE E","43.77827","-79.30898","Pass","2","","2021-02-05","","","",""
"7484","10523915","104801655","Subway","Restaurant","1 GLENDINNING AVE, Unit-7A","43.81178","-79.33331","Pass","2","","2021-02-03","","","",""
"7485","10586420","104810688","Sugar Marmalade","Restaurant","3278 MIDLAND AVE, Unit-D106","43.80531","-79.28862","Pass","2","Fail to maintain ventilation system to ensure elimination of smoke - Sec. 11","2021-03-01","M - Minor","Notice to Comply","",""
"7486","10626616","104860658","Sugar Marmalade","Food Processing Plant","1145 BELLAMY RD N, Unit-#4","43.77785","-79.24125","Pass","3","FOOD PREMISE NOT MAINTAINED WITH FOOD HANDLING ROOM IN SANITARY CONDITION - SEC. 7(1)(E) ","2021-07-13","M - Minor","Notice to Comply","",""
"7487","10626616","104860658","Sugar Marmalade","Food Processing Plant","1145 BELLAMY RD N, Unit-#4","43.77785","-79.24125","Pass","3","Food premise not maintained with floors in good repair in food-handling room - Sec. 7(1)(g)  ","2021-07-13","M - Minor","Notice to Comply","",""
"7488","10697016","104865345","Sultan BBQ & Grill Inc.","Restaurant","3452 KINGSTON RD","43.7383","-79.21812","Pass","2","Food premise maintained in manner permitting adverse effect on food - Sec. 7(1)(a)(iii) ","2021-07-26","C - Crucial","Notice to Comply","",""
"7489","10697016","104865345","Sultan BBQ & Grill Inc.","Restaurant","3452 KINGSTON RD","43.7383","-79.21812","Pass","2","Fail to maintain ventilation system to ensure elimination of smoke - Sec. 11","2021-07-26","M - Minor","Notice to Comply","",""
"7490","10697016","104865345","Sultan BBQ & Grill Inc.","Restaurant","3452 KINGSTON RD","43.7383","-79.21812","Pass","2","OPERATE FOOD PREMISE - MECHANICAL EQUIPMENT NOT MAINTAINED TO PROVIDE SUFFICIENT CHEMICAL SOLUTION RINSE - SEC. 20(1)(A)(II)(B) ","2021-07-26","S - Significant","Notice to Comply","",""
"7491","10697016","104865347","Sultan BBQ & Grill Inc.","Restaurant","3452 KINGSTON RD","43.7383","-79.21812","Pass","2","","2021-07-28","","","",""
"7492","10455412","104816457","Sunny Foodmart  - supermarket","Supermarket","1620 ALBION RD","43.74217","-79.59231","Pass","2","FAIL TO ENSURE EQUIPMENT SURFACE SANITIZED AS NECESSARY - SEC. 22","2021-03-16","M - Minor","Notice to Comply","",""
"7493","10710053","104897841","Sunrise Carribean Restaurant","Restaurant","2516 FINCH AVE W","43.74889","-79.55925","Pass","2","","2021-10-19","","","",""
"7494","10550922","104827150","Sunset Grill","Restaurant","37 WILLIAM KITCHEN RD","43.77357","-79.2833","Pass","2","","2021-04-14","","","",""
"7495","10696994","104839450","Super Food Mart","Supermarket","3143 EGLINTON AVE E","43.74189","-79.22243","Pass","2","","2021-05-14","","","",""
"7496","10463560","104807305","Supreme Restaurant & Bar","Restaurant","1249 ELLESMERE RD","43.76854","-79.26667","Pass","2","FAIL TO ENSURE EQUIPMENT SURFACE SANITIZED AS NECESSARY - SEC. 22","2021-02-19","M - Minor","Notice to Comply","",""
"7497","10555262","104802962","Surati Sweet Mart Ltd.","Food Take Out","300 MIDDLEFIELD RD","43.80365","-79.25641","Pass","2","FAIL TO ENSURE EQUIPMENT SURFACE SANITIZED AS NECESSARY - SEC. 22","2021-02-05","M - Minor","Notice to Comply","",""
"7498","10492137","104866385","Sushi & Noodle Bar","Food Take Out","100 LYNN WILLIAMS ST","43.63958","-79.41727","Pass","2","","2021-07-28","","","",""
"7499","10539487","104874270","Sushi Legend","Restaurant","175 COMMANDER BLVD, Unit-2","43.79646","-79.2702","Pass","2","FOOD PREMISE NOT MAINTAINED WITH FOOD HANDLING ROOM IN SANITARY CONDITION - SEC. 7(1)(E) ","2021-08-19","M - Minor","Notice to Comply","",""
"7500","10494419","104799360","Swiss Chalet","Restaurant","851 MILNER AVE","43.80006","-79.19756","Pass","2","FAIL TO ENSURE EQUIPMENT SURFACE SANITIZED AS NECESSARY - SEC. 22","2021-01-26","M - Minor","Notice to Comply","",""
"7501","10494419","104799360","Swiss Chalet","Restaurant","851 MILNER AVE","43.80006","-79.19756","Pass","2","USE FOOD EQUIPMENT NOT OF SOUND AND TIGHT CONSTRUCTION - SEC. 8(1)(A) ","2021-01-26","S - Significant","Corrected During Inspection","",""
"7502","10494419","104816994","Swiss Chalet","Restaurant","851 MILNER AVE","43.80006","-79.19756","Pass","2","","2021-03-17","","","",""
"7503","10710272","104915337","T & C Restaurant","Restaurant","124 CHESTNUT ST","43.65504","-79.38614","Pass","3","FOOD PREMISE NOT MAINTAINED TO KEEP FOOD-HANDLING ROOM FREE FROM MATERIALS NOT REGULARLY USED - SEC. 7(1)(F) ","2021-11-30","M - Minor","Notice to Comply","",""
"7504","10576820","104792987","T & T SUPERMARKET SUSHI BAR","Food Take Out","2877 BAYVIEW AVE","43.76862","-79.38729","Pass","2","","2021-01-08","","","",""
"7505","10524548","104824397","T & T SUSHI","Food Take Out","380 THE EAST MALL","43.64462","-79.55899","Pass","2","","2021-04-07","","","",""
"7506","10521734","104815295","T & T SUSHI BAR","Restaurant","17 LESLIE ST","43.66091","-79.329","Pass","2","","2021-03-12","","","",""
"7507","10538683","104800169","T & T SUSHI BAR","Food Take Out","10 LOWER JARVIS ST","43.64543","-79.36977","Pass","2","","2021-01-28","","","",""
"7508","10576962","104900633","T & T SUSHI BAR","Food Take Out","79 DUNFIELD AVE","43.70683","-79.39496","Pass","2","","2021-10-26","","","",""
"7509","10454373","104811750","T & T Supermarket Inc.","Bakery","800 TAPSCOTT RD","43.81895","-79.24115","Pass","1","","2021-03-03","","","",""
"7510","10700185","104809879","T SPACCIO CAFE / STORE","Restaurant","22 SACKVILLE ST","43.65389","-79.36008","Pass","2","","2021-02-26","","","",""
"7511","10736947","104872970","T&T SUPERMARKET","Supermarket","297 COLLEGE ST","43.6572","-79.40147","Pass","2","","2021-08-17","","","",""
"7512","9015392","104790989","T-BONES","Restaurant","2540 EGLINTON AVE E","43.73541","-79.25617","Conditional Pass","3","","2021-01-04","","","",""
"7513","9015392","104898455","T-BONES","Restaurant","2540 EGLINTON AVE E","43.73541","-79.25617","Conditional Pass","3","USE FOOD EQUIPMENT NOT OF SOUND AND TIGHT CONSTRUCTION - SEC. 8(1)(A) ","2021-10-20","S - Significant","Notice to Comply","",""
"7514","9015392","104898455","T-BONES","Restaurant","2540 EGLINTON AVE E","43.73541","-79.25617","Conditional Pass","3","FAIL TO ENSURE EQUIPMENT SURFACE SANITIZED AS NECESSARY - SEC. 22","2021-10-20","M - Minor","Notice to Comply","",""
"7515","9015392","104898455","T-BONES","Restaurant","2540 EGLINTON AVE E","43.73541","-79.25617","Conditional Pass","3","Food premise not maintained with walls in good repair in food-handling room - Sec. 7(1)(g)  ","2021-10-20","M - Minor","Notice to Comply","",""
"7516","9015392","104898455","T-BONES","Restaurant","2540 EGLINTON AVE E","43.73541","-79.25617","Conditional Pass","3","Fail to maintain records of pest control measures taken - Sec. 13(2)","2021-10-20","S - Significant","Notice to Comply","",""
"7517","9015392","104898455","T-BONES","Restaurant","2540 EGLINTON AVE E","43.73541","-79.25617","Conditional Pass","3","FOOD PREMISE NOT MAINTAINED TO KEEP FOOD-HANDLING ROOM FREE FROM EQUIPMENT NOT REGULARLY USED - SEC. 7(1)(F)   ","2021-10-20","M - Minor","Notice to Comply","",""
"7518","9015392","104898455","T-BONES","Restaurant","2540 EGLINTON AVE E","43.73541","-79.25617","Conditional Pass","3","Fail to protect against harbouring of pests - Sec. 13(1)","2021-10-20","S - Significant","Notice to Comply","",""
"7519","9015392","104898506","T-BONES","Restaurant","2540 EGLINTON AVE E","43.73541","-79.25617","Conditional Pass","3","","2021-11-29","","","",""
"7520","10430127","104912708","T-BUDS","Restaurant","3343 YONGE ST","43.73133","-79.40352","Pass","2","FOOD PREMISE NOT MAINTAINED WITH CLEAN FLOORS IN FOOD-HANDLING ROOM - SEC. 7(1)(G)  ","2021-11-24","M - Minor","Notice to Comply","",""
"7521","10270739","104915156","TABERNA DA PETISCOS MINHOTA","Restaurant","2075 DUFFERIN ST","43.68727","-79.44652","Pass","3","FAIL TO ENSURE EQUIPMENT SURFACE SANITIZED AS NECESSARY - SEC. 22","2021-11-30","M - Minor","Notice to Comply","",""
"7522","10644516","104846788","TABRIZ CATERING","Restaurant","6009 YONGE ST, Bldg-1","43.78928","-79.41754","Pass","3","","2021-06-04","","","",""
"7523","10644516","104859856","TABRIZ CATERING","Restaurant","6009 YONGE ST, Bldg-1","43.78928","-79.41754","Pass","3","","2021-07-11","","","",""
"7524","10199628","104903287","TABULE","Restaurant","2009 YONGE ST","43.701","-79.3968","Pass","3","FOOD PREMISE NOT MAINTAINED WITH FOOD HANDLING ROOM IN SANITARY CONDITION - SEC. 7(1)(E) ","2021-11-02","M - Minor","Notice to Comply","",""
"7525","10582868","104825820","TABULE","Restaurant","2901 BAYVIEW AVE, Unit-27","43.76923","-79.38837","Pass","3","","2021-04-12","","","",""
"7526","10582868","104862458","TABULE","Restaurant","2901 BAYVIEW AVE, Unit-27","43.76923","-79.38837","Pass","3","","2021-07-16","","","",""
"7527","10582868","104886532","TABULE","Restaurant","2901 BAYVIEW AVE, Unit-27","43.76923","-79.38837","Pass","3","USE EQUIPMENT NOT SUITABLE FOR INTENDED PURPOSE - SEC. 8(1)(D)  ","2021-09-22","S - Significant","Corrected During Inspection","",""
"7528","10641242","104855811","TACO  BELL","Restaurant","4804 YONGE ST, Bldg-101","43.76173","-79.41134","Pass","2","","2021-06-29","","","",""
"7529","10366062","104864292","TACO BELL","Food Court Vendor","1800 SHEPPARD AVE E, Unit-F007","43.77775","-79.3445","Pass","2","","2021-07-22","","","",""
"7530","10450077","104845481","TACO BELL / KFC","Restaurant","900 DUFFERIN ST, Bldg-B","43.65602","-79.43523","Pass","2","","2021-06-01","","","",""
"7531","10450077","104873522","TACO BELL / KFC","Restaurant","900 DUFFERIN ST, Bldg-B","43.65602","-79.43523","Pass","2","FOOD PREMISE NOT MAINTAINED WITH CLEAN FLOORS IN FOOD-HANDLING ROOM - SEC. 7(1)(G)  ","2021-08-18","M - Minor","Notice to Comply","",""
"7532","10450077","104873522","TACO BELL / KFC","Restaurant","900 DUFFERIN ST, Bldg-B","43.65602","-79.43523","Pass","2","Fail to protect against entry of pests - Sec. 13(1)","2021-08-18","M - Minor","Notice to Comply","",""
"7533","10738825","104882859","TACO TACO","Restaurant","319 AUGUSTA AVE","43.65694","-79.40285","Pass","3","OPERATE FOOD PREMISE - FAIL TO EQUIP SANITARY FACILITY WITH SINGLE SERVICE TOWELS OR DRYER - SEC. 25(3)(E)   ","2021-09-13","S - Significant","Corrected During Inspection","",""
"7534","10738825","104882859","TACO TACO","Restaurant","319 AUGUSTA AVE","43.65694","-79.40285","Pass","3","SANITIZE UTENSILS USING AGENT FOR WHICH TEST REAGENT NOT READILY AVAILABLE - SEC. 19(E)(III) ","2021-09-13","S - Significant","Corrected During Inspection","",""
"7535","10738825","104882859","TACO TACO","Restaurant","319 AUGUSTA AVE","43.65694","-79.40285","Pass","3","FAIL TO ENSURE EQUIPMENT SURFACE SANITIZED AS NECESSARY - SEC. 22","2021-09-13","M - Minor","Notice to Comply","",""
"7536","10738825","104882859","TACO TACO","Restaurant","319 AUGUSTA AVE","43.65694","-79.40285","Pass","3","Fail to protect against entry of pests - Sec. 13(1)","2021-09-13","M - Minor","Notice to Comply","",""
"7537","10738825","104882859","TACO TACO","Restaurant","319 AUGUSTA AVE","43.65694","-79.40285","Pass","3","FOOD PREMISE NOT MAINTAINED WITH FOOD HANDLING ROOM IN SANITARY CONDITION - SEC. 7(1)(E) ","2021-09-13","M - Minor","Notice to Comply","",""
"7538","10574491","104919729","TACONTENTO MEXICAN FOOD","Food Court Vendor","40 CARL HALL RD, Unit-E19","43.74838","-79.47911","Pass","3","","2021-12-11","","","",""
"7539","10697535","104840924","TACORRITO","Restaurant","263 KING ST E","43.65132","-79.36758","Pass","2","FOOD PREMISE NOT MAINTAINED WITH CLEAN FLOORS IN FOOD-HANDLING ROOM - SEC. 7(1)(G)  ","2021-05-18","M - Minor","Notice to Comply","",""
"7540","10697535","104840924","TACORRITO","Restaurant","263 KING ST E","43.65132","-79.36758","Pass","2","FAIL TO ENSURE EQUIPMENT SURFACE SANITIZED AS NECESSARY - SEC. 22","2021-05-18","M - Minor","Notice to Comply","",""
"7541","10697535","104840924","TACORRITO","Restaurant","263 KING ST E","43.65132","-79.36758","Pass","2","SANITIZE UTENSILS USING AGENT FOR WHICH TEST REAGENT NOT READILY AVAILABLE - SEC. 19(E)(III) ","2021-05-18","S - Significant","Corrected During Inspection","",""
"7542","10628277","104840798","TACORRITO HURRY CURRY","Restaurant","150 RIMROCK RD, Unit-D-1A","43.75802","-79.4654","Pass","3","","2021-05-18","","","",""
"7543","10563450","104796382","TACOS EL ASADOR","Restaurant","689 BLOOR ST W","43.66387","-79.41701","Pass","2","SANITIZE UTENSILS IN CHLORINE SOLUTION OF LESS THAN 100 P.P.M. OF AVAILABLE CHLORINE - SEC. 19(B) ","2021-01-18","S - Significant","Corrected During Inspection","",""
"7544","10563450","104796382","TACOS EL ASADOR","Restaurant","689 BLOOR ST W","43.66387","-79.41701","Pass","2","FOOD PREMISE NOT MAINTAINED WITH FOOD HANDLING ROOM IN SANITARY CONDITION - SEC. 7(1)(E) ","2021-01-18","M - Minor","Notice to Comply","",""
"7545","10563450","104897973","TACOS EL ASADOR","Restaurant","689 BLOOR ST W","43.66387","-79.41701","Pass","2","","2021-10-19","","","",""
"7546","10730387","104839529","TACOS GUS","Food Take Out","616 GLADSTONE AVE","43.66326","-79.43543","Pass","3","Fail to Post Licence Adjacent to Food Safety Inspection Notice - Sec. 545-157(E)(4) ","2021-05-14","NA - Not Applicable","Notice to Comply","",""
"7547","10730387","104839529","TACOS GUS","Food Take Out","616 GLADSTONE AVE","43.66326","-79.43543","Pass","3","Fail to Hold a Valid Food Handler's Certificate  - Sec. 545-157E(17)(b) ","2021-05-14","NA - Not Applicable","Notice to Comply","",""
"7548","10730387","104839529","TACOS GUS","Food Take Out","616 GLADSTONE AVE","43.66326","-79.43543","Pass","3","SANITIZE UTENSILS USING AGENT FOR WHICH TEST REAGENT NOT READILY AVAILABLE - SEC. 19(E)(III) ","2021-05-14","S - Significant","Corrected During Inspection","",""
"7549","10730387","104869307","TACOS GUS","Food Take Out","616 GLADSTONE AVE","43.66326","-79.43543","Pass","3","","2021-08-06","","","",""
"7550","10600239","104808637","TADDLE CREEK MONTESSORI SCHOOL","Child Care - Catered","39 SPADINA RD","43.66854","-79.40427","Pass","2","FAIL TO ENSURE FOOD HANDLER IN FOOD PREMISE PROTECTS AGAINST CONTAMINATION BY HAIR - SEC.  33(1)(D)","2021-02-23","M - Minor","Corrected During Inspection","",""
"7551","10600239","104808637","TADDLE CREEK MONTESSORI SCHOOL","Child Care - Catered","39 SPADINA RD","43.66854","-79.40427","Pass","2","FOOD PREMISE NOT MAINTAINED WITH FOOD HANDLING ROOM IN SANITARY CONDITION - SEC. 7(1)(E) ","2021-02-23","M - Minor","Notice to Comply","",""
"7552","10677102","104843246","TADKA","Restaurant","666 THE QUEENSWAY, Unit-B","43.62743","-79.49841","Pass","3","FAIL TO ENSURE EQUIPMENT SURFACE SANITIZED AS NECESSARY - SEC. 22","2021-05-26","M - Minor","Notice to Comply","",""
"7553","10677102","104885547","TADKA","Restaurant","666 THE QUEENSWAY, Unit-B","43.62743","-79.49841","Pass","3","FOOD PREMISE NOT MAINTAINED WITH FOOD HANDLING ROOM IN SANITARY CONDITION - SEC. 7(1)(E) ","2021-09-20","M - Minor","Notice to Comply","",""
"7554","10677102","104885547","TADKA","Restaurant","666 THE QUEENSWAY, Unit-B","43.62743","-79.49841","Pass","3","FAIL TO ENSURE EQUIPMENT SURFACE SANITIZED AS NECESSARY - SEC. 22","2021-09-20","M - Minor","Notice to Comply","",""
"7555","10677102","104885547","TADKA","Restaurant","666 THE QUEENSWAY, Unit-B","43.62743","-79.49841","Pass","3","Fail to protect against breeding of pests - Sec. 13(1)","2021-09-20","S - Significant","Notice to Comply","",""
