"Rec #","Establishment ID","Inspection ID","Establishment Name","Establishment Type","Establishment Address","Latitude","Longitude","Establishment Status","Min. Inspections Per Year","Infraction Details","Inspection Date","Severity","Action","Outcome","Amount Fined"
"8935","9008628","103118328","L'AMOREAUX TUCK SHOP","Food Store (Convenience/Variety)","3333 FINCH AVE E","43.79609","-79.31681","Pass","1","","2013-11-27","","","",""
"8936","10237380","102903631","L'CHAIM RETIREMENT HOME","Retirement Homes(Licensed)","718 SHEPPARD AVE W","43.75438","-79.44534","Pass","3","","2013-01-21","","","",""
"8937","10237380","103025612","L'CHAIM RETIREMENT HOME","Retirement Homes(Licensed)","718 SHEPPARD AVE W","43.75438","-79.44534","Pass","3","IMMERSE UTENSILS IN CHLORINE SOLUTION FOR LESS THAN 45 SECONDS O. REG  562/90 SEC. 75(1)(B)","2013-07-11","S - Significant","Corrected During Inspection","",""
"8938","10237380","103025612","L'CHAIM RETIREMENT HOME","Retirement Homes(Licensed)","718 SHEPPARD AVE W","43.75438","-79.44534","Pass","3","OPERATE FOOD PREMISE - RINSE WATER TEMPERATURE THERMOMETER NOT EASILY READABLE O. REG  562/90 SEC. 77(B)","2013-07-11","S - Significant","Corrected During Inspection","",""
"8939","10237380","103098893","L'CHAIM RETIREMENT HOME","Retirement Homes(Licensed)","718 SHEPPARD AVE W","43.75438","-79.44534","Pass","3","","2013-10-28","","","",""
"8940","10201943","102913156","L'ESPRESSO BAR MERCURIO","Restaurant","321 BLOOR ST W","43.66748","-79.3992","Pass","2","Operator fail to properly maintain rooms","2013-02-05","M - Minor","Notice to Comply","",""
"8941","10201943","102991038","L'ESPRESSO BAR MERCURIO","Restaurant","321 BLOOR ST W","43.66748","-79.3992","Pass","2","Operator fail to properly maintain rooms","2013-05-21","M - Minor","Notice to Comply","",""
"8942","10201943","103116352","L'ESPRESSO BAR MERCURIO","Restaurant","321 BLOOR ST W","43.66748","-79.3992","Pass","2","Operator fail to properly maintain rooms","2013-11-22","M - Minor","Notice to Comply","",""
"8943","10361663","102969023","L-EAT CATERING","Restaurant","3829 BATHURST ST","43.73977","-79.43423","Pass","3","","2013-04-18","","","",""
"8944","10361663","103045475","L-EAT CATERING","Restaurant","3829 BATHURST ST","43.73977","-79.43423","Pass","3","Operator fail to properly maintain rooms","2013-08-12","M - Minor","Notice to Comply","",""
"8945","10361663","103045475","L-EAT CATERING","Restaurant","3829 BATHURST ST","43.73977","-79.43423","Pass","3","Operator fail to provide proper equipment","2013-08-12","M - Minor","Notice to Comply","",""
"8946","10361663","103118098","L-EAT CATERING","Restaurant","3829 BATHURST ST","43.73977","-79.43423","Pass","3","Operator fail to properly wash surfaces in rooms","2013-11-27","M - Minor","Notice to Comply","",""
"8947","9008466","102896792","L.A.M.P. JUNIOR Y DAY CARE CENTRE","Child Care - Catered","185 FIFTH ST","43.60357","-79.50343","Pass","2","","2013-01-03","","","",""
"8948","9008466","103044380","L.A.M.P. JUNIOR Y DAY CARE CENTRE","Child Care - Catered","185 FIFTH ST","43.60357","-79.50343","Pass","2","Operator fail to properly maintain equipment","2013-08-12","S - Significant","Notice to Comply","",""
"8949","9008466","103044380","L.A.M.P. JUNIOR Y DAY CARE CENTRE","Child Care - Catered","185 FIFTH ST","43.60357","-79.50343","Pass","2","Operator fail to maintain hazardous food(s) at 4C (40F) or colder.","2013-08-12","C - Crucial","Notice to Comply","",""
"8950","9008466","103044381","L.A.M.P. JUNIOR Y DAY CARE CENTRE","Child Care - Catered","185 FIFTH ST","43.60357","-79.50343","Pass","2","","2013-08-28","","","",""
"8951","10414274","103070967","L.B.  SUPERMARKET","Food Store (Convenience/Variety)","391 LUMSDEN AVE","43.69492","-79.3036","Pass","1","Operator fail to properly wash surfaces in rooms","2013-09-19","M - Minor","Notice to Comply","",""
"8952","10414274","103070967","L.B.  SUPERMARKET","Food Store (Convenience/Variety)","391 LUMSDEN AVE","43.69492","-79.3036","Pass","1","FAIL TO STORE FOOD ON RACKS OR SHELVES O. REG  562/90 SEC. 23","2013-09-19","S - Significant","Corrected During Inspection","",""
"8953","10414274","103070967","L.B.  SUPERMARKET","Food Store (Convenience/Variety)","391 LUMSDEN AVE","43.69492","-79.3036","Pass","1","Operator fail to properly wash equipment","2013-09-19","M - Minor","Notice to Comply","",""
"8954","10393285","103013246","LA BAMBOCHE","Food Take Out","1712 AVENUE RD","43.72812","-79.41828","Pass","3","STORE UTENSILS IN MANNER NOT PREVENTING CONTAMINATION O. REG  562/90 SEC. 81","2013-06-18","S - Significant","Corrected During Inspection","",""
"8955","10195080","102956405","LA BELLA MANAGUA","Restaurant","872 BLOOR ST W","43.66223","-79.42499","Pass","2","FAIL TO PROVIDE THERMOMETER IN STORAGE COMPARTMENT O. REG  562/90 SEC. 21","2013-03-27","S - Significant","Corrected During Inspection","",""
"8956","10195080","103041795","LA BELLA MANAGUA","Restaurant","872 BLOOR ST W","43.66223","-79.42499","Pass","2","Operator fail to properly wash surfaces in rooms","2013-08-07","M - Minor","Notice to Comply","",""
"8957","10195080","103041795","LA BELLA MANAGUA","Restaurant","872 BLOOR ST W","43.66223","-79.42499","Pass","2","Operator fail to properly wash equipment","2013-08-07","M - Minor","Notice to Comply","",""
"8958","10195080","103104728","LA BELLA MANAGUA","Restaurant","872 BLOOR ST W","43.66223","-79.42499","Pass","2","Operator fail to properly maintain rooms","2013-11-05","M - Minor","Notice to Comply","",""
"8959","9006439","102914303","LA BOUCHERIE FINE MEATS","Butcher Shop","95 FRONT ST E, Unit-48","43.64935","-79.37146","Pass","2","","2013-02-07","","","",""
"8960","9006439","103024475","LA BOUCHERIE FINE MEATS","Butcher Shop","95 FRONT ST E, Unit-48","43.64935","-79.37146","Pass","2","","2013-07-11","","","",""
"8961","9008478","103037879","LA BRUSCHETTA","Restaurant","1317 ST CLAIR AVE W","43.67643","-79.4488","Pass","2","","2013-07-24","","","",""
"8962","9008478","103128806","LA BRUSCHETTA","Restaurant","1317 ST CLAIR AVE W","43.67643","-79.4488","Pass","2","","2013-12-12","","","",""
"8963","9008478","102939346","LA BRUSCHETTA","Restaurant","1317 ST CLAIR AVE W","43.67643","-79.4488","Pass","2","Operator fail to provide accurate indicating thermometer(s)","2013-02-28","S - Significant","Corrected During Inspection","",""
"8964","9008478","102939346","LA BRUSCHETTA","Restaurant","1317 ST CLAIR AVE W","43.67643","-79.4488","Pass","2","Operator fail to use proper procedure(s) to ensure food safety","2013-02-28","S - Significant","Corrected During Inspection","",""
"8965","9008478","102939346","LA BRUSCHETTA","Restaurant","1317 ST CLAIR AVE W","43.67643","-79.4488","Pass","2","Fail to hold a valid food handler's certificate - Muncipal Code Chapter 545 Sec. 5G(17)(b)","2013-02-28","NA - Not Applicable","Notice to Comply","",""
"8966","9031160","102903963","LA CAFE MICHI","Restaurant","1802 PHARMACY AVE","43.7756","-79.31777","Pass","2","Operator fail to properly maintain rooms","2013-01-22","M - Minor","Notice to Comply","",""
"8967","10441591","102913932","LA CARNITA","Restaurant","501 COLLEGE ST","43.65605","-79.40981","Pass","3","Operator fail to properly maintain rooms","2013-02-06","M - Minor","Notice to Comply","",""
"8968","10441591","102987189","LA CARNITA","Restaurant","501 COLLEGE ST","43.65605","-79.40981","Pass","3","FAIL TO HAVE TEST REAGENT AVAILABLE AT  PLACE OF SANITIZATION O. REG  562/90 SEC. 75(2)","2013-05-15","S - Significant","Corrected During Inspection","",""
"8969","10441591","102987189","LA CARNITA","Restaurant","501 COLLEGE ST","43.65605","-79.40981","Pass","3","Operator fail to properly maintain rooms","2013-05-15","M - Minor","Notice to Comply","",""
"8970","10441591","103064354","LA CARNITA","Restaurant","501 COLLEGE ST","43.65605","-79.40981","Pass","3","Operator fail to properly maintain rooms","2013-09-10","M - Minor","Notice to Comply","",""
"8971","10478155","103086246","LA CUBANA","Restaurant","392 RONCESVALLES AVE","43.65092","-79.45096","Pass","2","","2013-10-04","","","",""
"8972","10292822","102897922","LA CUBANA OSSINGTON","Restaurant","92 OSSINGTON AVE","43.6462","-79.41968","Pass","2","FAIL TO PROVIDE THERMOMETER IN STORAGE COMPARTMENT O. REG  562/90 SEC. 21","2013-01-10","S - Significant","Corrected During Inspection","",""
"8973","10292822","103053240","LA CUBANA OSSINGTON","Restaurant","92 OSSINGTON AVE","43.6462","-79.41968","Pass","2","Operator fail to properly wash equipment","2013-08-15","M - Minor","Notice to Comply","",""
"8974","10292822","103109952","LA CUBANA OSSINGTON","Restaurant","92 OSSINGTON AVE","43.6462","-79.41968","Pass","2","OPERATE FOOD PREMISE-MECHANICAL EQUIPMENT NOT MAINTAINED TO PROVIDE SUFFICIENT CHEMICAL SOLUTION RINSE O. REG  562/90 SEC. 77(A)(II)(B)","2013-11-08","S - Significant","Corrected During Inspection","",""
"8975","10206294","102942482","LA CUBANITA RESTAURANT","Restaurant","9 MILVAN DR, UNIT-4","43.75125","-79.55202","Pass","2","","2013-03-06","","","",""
"8976","10206294","103051436","LA CUBANITA RESTAURANT","Restaurant","9 MILVAN DR, UNIT-4","43.75125","-79.55202","Pass","2","Operator fail to properly wash equipment","2013-08-21","M - Minor","Notice to Comply","",""
"8977","10206294","103051436","LA CUBANITA RESTAURANT","Restaurant","9 MILVAN DR, UNIT-4","43.75125","-79.55202","Pass","2","Operator fail to properly wash surfaces in rooms","2013-08-21","M - Minor","Notice to Comply","",""
"8978","10206294","103125211","LA CUBANITA RESTAURANT","Restaurant","9 MILVAN DR, UNIT-4","43.75125","-79.55202","Pass","2","Operator fail to properly wash equipment","2013-12-03","M - Minor","Notice to Comply","",""
"8979","9008497","102923570","LA FENICE RESTAURANT","Restaurant","319 KING ST W, Unit-1","43.64631","-79.39071","Pass","2","Operator must ensure to provide the Food Safety Inspection Report(s) relating to the currently posted food safety inspection notice when requested by any person. Muncipal Code Chapter 545 Sec. 5G(5)","2013-02-25","NA - Not Applicable","Notice to Comply","",""
"8980","9008497","102999870","LA FENICE RESTAURANT","Restaurant","319 KING ST W, Unit-1","43.64631","-79.39071","Pass","2","","2013-06-05","","","",""
"8981","9008497","103084349","LA FENICE RESTAURANT","Restaurant","319 KING ST W, Unit-1","43.64631","-79.39071","Pass","2","","2013-10-04","","","",""
"8982","10193788","102980137","LA FROMAGERIE","Food Take Out","868 COLLEGE ST","43.65406","-79.42429","Pass","2","","2013-04-30","","","",""
"8983","10193788","103059894","LA FROMAGERIE","Food Take Out","868 COLLEGE ST","43.65406","-79.42429","Pass","2","Operator fail to provide adequate pest control","2013-09-03","S - Significant","Notice to Comply","",""
"8984","10193788","103059894","LA FROMAGERIE","Food Take Out","868 COLLEGE ST","43.65406","-79.42429","Pass","2","Operator fail to maintain hazardous food(s) at 4C (40F) or colder.","2013-09-03","C - Crucial","Notice to Comply","",""
"8985","10193788","103059894","LA FROMAGERIE","Food Take Out","868 COLLEGE ST","43.65406","-79.42429","Pass","2","OPERATOR FAIL TO ENSURE COVER WILL PREVENT CONTAMINATION OR ADULTERATION O. REG  562/90 SEC. 59(C)(II)","2013-09-03","S - Significant","Corrected During Inspection","",""
"8986","10193788","103059896","LA FROMAGERIE","Food Take Out","868 COLLEGE ST","43.65406","-79.42429","Pass","2","","2013-09-05","","","",""
"8987","10459044","102955091","LA GROTTA PIZZERIA","Restaurant","951 PAPE AVE","43.68688","-79.34749","Pass","2","","2013-03-26","","","",""
"8988","10459044","103135708","LA GROTTA PIZZERIA","Restaurant","951 PAPE AVE","43.68688","-79.34749","Pass","2","Operator fail to properly maintain rooms","2013-12-31","M - Minor","Notice to Comply","",""
"8989","10459044","103135708","LA GROTTA PIZZERIA","Restaurant","951 PAPE AVE","43.68688","-79.34749","Pass","2","STORE UTENSILS IN MANNER NOT PREVENTING CONTAMINATION O. REG  562/90 SEC. 81","2013-12-31","S - Significant","Corrected During Inspection","",""
"8990","10459044","103135708","LA GROTTA PIZZERIA","Restaurant","951 PAPE AVE","43.68688","-79.34749","Pass","2","Operator fail to properly wash surfaces in rooms","2013-12-31","M - Minor","Notice to Comply","",""
"8991","9008515","102956152","LA MEXICANA RESTAURANT","Restaurant","3337 BATHURST ST","43.72578","-79.43098","Pass","3","Operator fail to properly wash surfaces in rooms","2013-03-25","M - Minor","Notice to Comply","",""
"8992","9008515","103044944","LA MEXICANA RESTAURANT","Restaurant","3337 BATHURST ST","43.72578","-79.43098","Pass","3","Operator fail to properly wash surfaces in rooms","2013-08-12","M - Minor","Notice to Comply","",""
"8993","9008515","103044944","LA MEXICANA RESTAURANT","Restaurant","3337 BATHURST ST","43.72578","-79.43098","Pass","3","Operator fail to properly maintain equipment","2013-08-12","S - Significant","Notice to Comply","",""
"8994","9008515","103044944","LA MEXICANA RESTAURANT","Restaurant","3337 BATHURST ST","43.72578","-79.43098","Pass","3","Operator fail to properly wash equipment","2013-08-12","M - Minor","Notice to Comply","",""
"8995","9008515","103044944","LA MEXICANA RESTAURANT","Restaurant","3337 BATHURST ST","43.72578","-79.43098","Pass","3","Operator fail to provide adequate pest control","2013-08-12","S - Significant","Notice to Comply","",""
"8996","9008515","103044945","LA MEXICANA RESTAURANT","Restaurant","3337 BATHURST ST","43.72578","-79.43098","Pass","3","","2013-08-15","","","",""
"8997","9008515","103113433","LA MEXICANA RESTAURANT","Restaurant","3337 BATHURST ST","43.72578","-79.43098","Pass","3","Operator fail to properly maintain rooms","2013-11-19","M - Minor","Notice to Comply","",""
"8998","9008515","103113433","LA MEXICANA RESTAURANT","Restaurant","3337 BATHURST ST","43.72578","-79.43098","Pass","3","Food handler fail to wear headgear","2013-11-19","M - Minor","Notice to Comply","",""
"8999","9008515","103113433","LA MEXICANA RESTAURANT","Restaurant","3337 BATHURST ST","43.72578","-79.43098","Pass","3","Operator fail to properly wash surfaces in rooms","2013-11-19","M - Minor","Notice to Comply","",""
"9000","9008515","103113433","LA MEXICANA RESTAURANT","Restaurant","3337 BATHURST ST","43.72578","-79.43098","Pass","3","Operator fail to properly wash equipment","2013-11-19","M - Minor","Notice to Comply","",""
"9001","10373355","102896967","LA PALETTE","Restaurant","492 QUEEN ST W","43.64782","-79.40087","Pass","2","USE UTENSILS NOT FREE FROM CRACKS IN CONTACT WITH FOOD O. REG  562/90 SEC. 19(1)(B)","2013-01-10","S - Significant","Corrected During Inspection","",""
"9002","10373355","102896967","LA PALETTE","Restaurant","492 QUEEN ST W","43.64782","-79.40087","Pass","2","Operator fail to properly wash surfaces in rooms","2013-01-10","M - Minor","Notice to Comply","",""
"9003","10373355","102896967","LA PALETTE","Restaurant","492 QUEEN ST W","43.64782","-79.40087","Pass","2","Operator fail to properly maintain rooms","2013-01-10","M - Minor","Notice to Comply","",""
"9004","10373355","102978344","LA PALETTE","Restaurant","492 QUEEN ST W","43.64782","-79.40087","Pass","2","Operator fail to properly wash surfaces in rooms","2013-05-01","M - Minor","Notice to Comply","",""
"9005","10373355","103059610","LA PALETTE","Restaurant","492 QUEEN ST W","43.64782","-79.40087","Pass","2","FAIL TO PROVIDE THERMOMETER IN STORAGE COMPARTMENT O. REG  562/90 SEC. 21","2013-09-03","S - Significant","Corrected During Inspection","",""
"9006","10373355","103059610","LA PALETTE","Restaurant","492 QUEEN ST W","43.64782","-79.40087","Pass","2","Operator fail to properly wash surfaces in rooms","2013-09-03","M - Minor","Notice to Comply","",""
"9007","10373355","103059610","LA PALETTE","Restaurant","492 QUEEN ST W","43.64782","-79.40087","Pass","2","OPERATOR FAIL TO ENSURE COVER WILL PREVENT CONTAMINATION OR ADULTERATION O. REG  562/90 SEC. 59(C)(II)","2013-09-03","S - Significant","Corrected During Inspection","",""
"9008","10373355","103059610","LA PALETTE","Restaurant","492 QUEEN ST W","43.64782","-79.40087","Pass","2","Operator fail to properly wash equipment","2013-09-03","M - Minor","Notice to Comply","",""
"9009","9044516","102969723","LA PASIVA","Restaurant","896 WILSON AVE","43.73037","-79.46899","Pass","2","","2013-04-18","","","",""
"9010","9044516","103001298","LA PASIVA","Restaurant","896 WILSON AVE","43.73037","-79.46899","Pass","2","Operator fail to properly wash surfaces in rooms","2013-06-06","M - Minor","Notice to Comply","",""
"9011","9044516","103125444","LA PASIVA","Restaurant","896 WILSON AVE","43.73037","-79.46899","Pass","2","USE FOOD PREPARATION EQUIPMENT NOT IN GOOD REPAIR O. REG  562/90 SEC. 18(B)","2013-12-05","S - Significant","Corrected During Inspection","",""
"9012","9044516","103125444","LA PASIVA","Restaurant","896 WILSON AVE","43.73037","-79.46899","Pass","2","Operator fail to properly wash surfaces in rooms","2013-12-05","M - Minor","Notice to Comply","",""
"9013","9044516","103125444","LA PASIVA","Restaurant","896 WILSON AVE","43.73037","-79.46899","Pass","2","FAIL TO PROVIDE ACCURATE PROBE THERMOMETER (CDI) SEC. 33 (14)","2013-12-05","S - Significant","Corrected During Inspection","",""
"9014","9044516","103125444","LA PASIVA","Restaurant","896 WILSON AVE","43.73037","-79.46899","Pass","2","FAIL TO HAVE TEST REAGENT AVAILABLE AT  PLACE OF SANITIZATION O. REG  562/90 SEC. 75(2)","2013-12-05","S - Significant","Corrected During Inspection","",""
"9015","10404251","102921093","LA PREP","Restaurant","4700 KEELE ST, Unit-7","43.77342","-79.50234","Pass","2","Operator fail to properly maintain rooms","2013-02-20","M - Minor","Notice to Comply","",""
"9016","10404251","102921093","LA PREP","Restaurant","4700 KEELE ST, Unit-7","43.77342","-79.50234","Pass","2","OPERATE FOOD PREMISE - FAIL TO EQUIP FACILITY WITH SOAP OR DETERGENT O. REG  562/90 SEC. 68(3)(C)","2013-02-20","S - Significant","Corrected During Inspection","",""
"9017","10404251","103055573","LA PREP","Restaurant","4700 KEELE ST, Unit-7","43.77342","-79.50234","Pass","2","OPERATOR FAIL TO ENSURE COVER WILL PREVENT CONTAMINATION OR ADULTERATION O. REG  562/90 SEC. 59(C)(II)","2013-08-27","S - Significant","Corrected During Inspection","",""
"9018","10443994","102901393","LA PREP","Restaurant","20 ADELAIDE ST E","43.65069","-79.37773","Pass","2","","2013-01-17","","","",""
"9019","10443994","103045673","LA PREP","Restaurant","20 ADELAIDE ST E","43.65069","-79.37773","Pass","2","FAIL TO PROVIDE TOWELS IN FOOD PREPARATION AREA O. REG  562/90 SEC. 20(1)(C)","2013-08-13","S - Significant","Corrected During Inspection","",""
"9020","10266004","102904264","LA PUPUSA LOKA","Restaurant","887 WILSON AVE","43.73043","-79.46673","Pass","2","FAIL TO PROVIDE TOWELS IN FOOD PREPARATION AREA O. REG  562/90 SEC. 20(1)(C)","2013-01-22","S - Significant","Corrected During Inspection","",""
"9021","10266004","102904264","LA PUPUSA LOKA","Restaurant","887 WILSON AVE","43.73043","-79.46673","Pass","2","STORE UTENSILS IN MANNER NOT PREVENTING CONTAMINATION O. REG  562/90 SEC. 81","2013-01-22","S - Significant","Corrected During Inspection","",""
"9022","10266004","102904264","LA PUPUSA LOKA","Restaurant","887 WILSON AVE","43.73043","-79.46673","Pass","2","Operator fail to provide proper equipment","2013-01-22","M - Minor","Notice to Comply","",""
"9023","10266004","102904264","LA PUPUSA LOKA","Restaurant","887 WILSON AVE","43.73043","-79.46673","Pass","2","FAIL TO HAVE TEST REAGENT AVAILABLE AT  PLACE OF SANITIZATION O. REG  562/90 SEC. 75(2)","2013-01-22","S - Significant","Corrected During Inspection","",""
"9024","10266004","102904264","LA PUPUSA LOKA","Restaurant","887 WILSON AVE","43.73043","-79.46673","Pass","2","Operator fail to properly wash equipment","2013-01-22","M - Minor","Notice to Comply","",""
"9025","10266004","103034030","LA PUPUSA LOKA","Restaurant","887 WILSON AVE","43.73043","-79.46673","Pass","2","Operator fail to use proper utensils to ensure food safety","2013-07-24","S - Significant","Notice to Comply","",""
"9026","10266004","103034030","LA PUPUSA LOKA","Restaurant","887 WILSON AVE","43.73043","-79.46673","Pass","2","Operator fail to provide accurate indicating thermometer(s)","2013-07-24","S - Significant","Notice to Comply","",""
"9027","10266004","103034030","LA PUPUSA LOKA","Restaurant","887 WILSON AVE","43.73043","-79.46673","Pass","2","Operator fail to provide adequate pest control","2013-07-24","S - Significant","Notice to Comply","",""
"9028","10266004","103034030","LA PUPUSA LOKA","Restaurant","887 WILSON AVE","43.73043","-79.46673","Pass","2","Operator fail to properly wash equipment","2013-07-24","M - Minor","Notice to Comply","",""
"9029","10266004","103034034","LA PUPUSA LOKA","Restaurant","887 WILSON AVE","43.73043","-79.46673","Pass","2","","2013-07-26","","","",""
"9030","10266004","103129521","LA PUPUSA LOKA","Restaurant","887 WILSON AVE","43.73043","-79.46673","Pass","2","Operator must ensure to provide the Food Safety Inspection Report(s) relating to the currently posted food safety inspection notice when requested by any person. Muncipal Code Chapter 545 Sec. 5G(5)","2013-12-12","NA - Not Applicable","Notice to Comply","",""
"9031","10266004","103129521","LA PUPUSA LOKA","Restaurant","887 WILSON AVE","43.73043","-79.46673","Pass","2","Operator fail to provide proper equipment","2013-12-12","M - Minor","Notice to Comply","",""
"9032","10266004","103129521","LA PUPUSA LOKA","Restaurant","887 WILSON AVE","43.73043","-79.46673","Pass","2","Operator fail to properly maintain rooms","2013-12-12","M - Minor","Notice to Comply","",""
"9033","9008532","103094987","LA ROSA CHILENA BAKERY","Bakery","788 WILSON AVE","43.73131","-79.46505","Pass","2","Operator fail to provide adequate pest control","2013-10-22","S - Significant","Notice to Comply","",""
"9034","9008532","103094987","LA ROSA CHILENA BAKERY","Bakery","788 WILSON AVE","43.73131","-79.46505","Pass","2","Operator fail to properly maintain equipment","2013-10-22","S - Significant","Notice to Comply","",""
"9035","9008532","103094987","LA ROSA CHILENA BAKERY","Bakery","788 WILSON AVE","43.73131","-79.46505","Pass","2","Operator fail to properly wash surfaces in rooms","2013-10-22","M - Minor","Notice to Comply","",""
"9036","9008532","103094987","LA ROSA CHILENA BAKERY","Bakery","788 WILSON AVE","43.73131","-79.46505","Pass","2","Operator fail to ensure food is not contaminated/adulterated","2013-10-22","C - Crucial","Notice to Comply","",""
"9037","9008532","103094987","LA ROSA CHILENA BAKERY","Bakery","788 WILSON AVE","43.73131","-79.46505","Pass","2","Operator fail to properly maintain rooms","2013-10-22","M - Minor","Notice to Comply","",""
"9038","9008532","103094988","LA ROSA CHILENA BAKERY","Bakery","788 WILSON AVE","43.73131","-79.46505","Pass","2","Operator fail to properly wash surfaces in rooms","2013-10-25","M - Minor","Notice to Comply","",""
"9039","9008533","102895744","LA ROSE BAKERY & DELICATESSEN","Bakery","140 LA ROSE AVE","43.68495","-79.52398","Pass","3","","2013-01-08","","","",""
"9040","9008533","102984136","LA ROSE BAKERY & DELICATESSEN","Bakery","140 LA ROSE AVE","43.68495","-79.52398","Pass","3","","2013-05-08","","","",""
"9041","9008533","103112895","LA ROSE BAKERY & DELICATESSEN","Bakery","140 LA ROSE AVE","43.68495","-79.52398","Pass","3","","2013-11-19","","","",""
"9042","10258621","102941989","LA SALUMERIA","Food Store (Convenience/Variety)","2021 YONGE ST","43.70135","-79.39696","Pass","2","","2013-03-06","","","",""
"9043","10258621","103081627","LA SALUMERIA","Food Store (Convenience/Variety)","2021 YONGE ST","43.70135","-79.39696","Pass","2","Fail to ensure the presence of the holder of a valid food handler's certificate  -  Muncipal Code Chapter 545 Sec. 5G(17)(a)","2013-10-03","NA - Not Applicable","Notice to Comply","",""
"9044","10358238","102966454","LA SANI GRILL","Restaurant","2058 ELLESMERE RD","43.77674","-79.23444","Pass","3","Operator fail to properly wash equipment","2013-04-15","M - Minor","Notice to Comply","",""
"9045","10358238","102966454","LA SANI GRILL","Restaurant","2058 ELLESMERE RD","43.77674","-79.23444","Pass","3","Fail to ensure the presence of the holder of a valid food handler's certificate  -  Muncipal Code Chapter 545 Sec. 5G(17)(a)","2013-04-15","NA - Not Applicable","Notice to Comply","",""
"9046","10358238","102966454","LA SANI GRILL","Restaurant","2058 ELLESMERE RD","43.77674","-79.23444","Pass","3","STORE UTENSILS IN MANNER NOT PREVENTING CONTAMINATION O. REG  562/90 SEC. 81","2013-04-15","S - Significant","Corrected During Inspection","",""
"9047","10358238","102966454","LA SANI GRILL","Restaurant","2058 ELLESMERE RD","43.77674","-79.23444","Pass","3","IMMERSE UTENSILS IN CHLORINE SOLUTION OF LESS THAN 100 P.P.M. OF AVAILABLE CHLORINE O. REG  562/90 SEC. 75(1)(B)","2013-04-15","S - Significant","Corrected During Inspection","",""
"9048","10358238","103036325","LA SANI GRILL","Restaurant","2058 ELLESMERE RD","43.77674","-79.23444","Pass","3","Fail to ensure the presence of the holder of a valid food handler's certificate  -  Muncipal Code Chapter 545 Sec. 5G(17)(a)","2013-07-25","NA - Not Applicable","Notice to Comply","",""
"9049","10358238","103036325","LA SANI GRILL","Restaurant","2058 ELLESMERE RD","43.77674","-79.23444","Pass","3","Operator fail to properly maintain equipment(NON-FOOD)","2013-07-25","M - Minor","Notice to Comply","",""
"9050","10358238","103036325","LA SANI GRILL","Restaurant","2058 ELLESMERE RD","43.77674","-79.23444","Pass","3","Operator fail to properly wash surfaces in rooms","2013-07-25","M - Minor","Notice to Comply","",""
"9051","10358238","103036325","LA SANI GRILL","Restaurant","2058 ELLESMERE RD","43.77674","-79.23444","Pass","3","Operator fail to properly wash equipment","2013-07-25","M - Minor","Notice to Comply","",""
"9052","10358238","103113256","LA SANI GRILL","Restaurant","2058 ELLESMERE RD","43.77674","-79.23444","Pass","3","Fail to hold a valid food handler's certificate - Muncipal Code Chapter 545 Sec. 5G(17)(b)","2013-11-19","NA - Not Applicable","Notice to Comply","",""
"9053","9008553","102949152","LA VECCHIA RESTAURANT","Restaurant","2405A YONGE ST","43.71007","-79.3988","Pass","3","PROVIDE THERMOMETER NOT EASILY READABLE IN STORAGE COMPARTMENT O. REG  562/90 SEC. 21","2013-03-18","S - Significant","Corrected During Inspection","",""
"9054","9008553","102949152","LA VECCHIA RESTAURANT","Restaurant","2405A YONGE ST","43.71007","-79.3988","Pass","3","Operator fail to properly wash equipment","2013-03-18","M - Minor","Notice to Comply","",""
"9055","9008553","103013262","LA VECCHIA RESTAURANT","Restaurant","2405A YONGE ST","43.71007","-79.3988","Pass","3","Operator fail to properly wash surfaces in rooms","2013-06-20","M - Minor","Notice to Comply","",""
"9056","9008553","103013262","LA VECCHIA RESTAURANT","Restaurant","2405A YONGE ST","43.71007","-79.3988","Pass","3","PROVIDE THERMOMETER NOT EASILY READABLE IN STORAGE COMPARTMENT O. REG  562/90 SEC. 21","2013-06-20","S - Significant","Corrected During Inspection","",""
"9057","9008553","103013262","LA VECCHIA RESTAURANT","Restaurant","2405A YONGE ST","43.71007","-79.3988","Pass","3","Operator fail to properly maintain rooms","2013-06-20","M - Minor","Notice to Comply","",""
"9058","9008553","103094739","LA VECCHIA RESTAURANT","Restaurant","2405A YONGE ST","43.71007","-79.3988","Pass","3","OPERATOR FAIL TO ENSURE WRAPPING WILL PREVENT CONTAMINATION OR ADULTERATION O. REG  562/90 SEC. 59(C)(II)","2013-10-22","S - Significant","Corrected During Inspection","",""
"9059","10341089","102946337","LA VERANDA OSTERIA","Restaurant","946 ROYAL YORK RD","43.64769","-79.51183","Pass","2","","2013-03-13","","","",""
"9060","10341089","103009273","LA VERANDA OSTERIA","Restaurant","946 ROYAL YORK RD","43.64769","-79.51183","Pass","2","","2013-06-18","","","",""
"9061","10341089","103088989","LA VERANDA OSTERIA","Restaurant","946 ROYAL YORK RD","43.64769","-79.51183","Pass","2","","2013-10-15","","","",""
"9062","9053322","102952065","LABDARA LITHUANIAN NURSING HOME","Nursing Home / Home for the Aged","5 RESURRECTION RD","43.6439","-79.53087","Pass","3","","2013-03-21","","","",""
"9063","9053322","103021044","LABDARA LITHUANIAN NURSING HOME","Nursing Home / Home for the Aged","5 RESURRECTION RD","43.6439","-79.53087","Pass","3","","2013-07-04","","","",""
