"Rec #","Establishment ID","Inspection ID","Establishment Name","Establishment Type","Establishment Address","Latitude","Longitude","Establishment Status","Min. Inspections Per Year","Infraction Details","Inspection Date","Severity","Action","Outcome","Amount Fined"
"1558","10372979","102315985","BRAM & BLUMA APPEL SALON","Banquet Facility","789 YONGE ST","43.67189","-79.38667","Pass","3","","2010-07-13","","","",""
"1559","9001828","102411638","BRANT STREET DAY CARE","Child Care - Catered","20 BRANT ST","43.64573","-79.39823","Pass","2","","2010-12-14","","","",""
"1560","10217849","102385408","BRAR PAKWAN","Restaurant","2646 ISLINGTON AVE","43.73809","-79.5663","Pass","2","Operator fail to ensure employee wears headgear while working with food O. Reg  562/90 Sec. 67","2010-03-23","M - Minor","Notice to Comply","",""
"1561","10217849","102385408","BRAR PAKWAN","Restaurant","2646 ISLINGTON AVE","43.73809","-79.5663","Pass","2","Fail to clean garbage receptacle after each use O. Reg  562/90 Sec. 57(1)","2010-03-23","M - Minor","Notice to Comply","",""
"1562","10217849","102385408","BRAR PAKWAN","Restaurant","2646 ISLINGTON AVE","43.73809","-79.5663","Pass","2","Operator fail to ensure floor of food-handling room kept clean O. Reg  562/90 Sec. 59(h)","2010-03-23","M - Minor","Notice to Comply","",""
"1563","10217849","102396402","BRAR PAKWAN","Restaurant","2646 ISLINGTON AVE","43.73809","-79.5663","Pass","2","Operator fail to use proper procedure(s) to ensure food safety","2010-11-18","S - Significant","Notice to Comply","",""
"1564","10217849","102396402","BRAR PAKWAN","Restaurant","2646 ISLINGTON AVE","43.73809","-79.5663","Pass","2","Operator fail to properly wash multi-use utensils","2010-11-18","S - Significant","Notice to Comply","",""
"1565","10217849","102396402","BRAR PAKWAN","Restaurant","2646 ISLINGTON AVE","43.73809","-79.5663","Pass","2","Operate food premise - fail to keep facility clean O. Reg  562/90 Sec. 68(2)(b)","2010-11-18","M - Minor","Ticket","Conviction - Fined","65"
"1566","10217849","102396402","BRAR PAKWAN","Restaurant","2646 ISLINGTON AVE","43.73809","-79.5663","Pass","2","OPERATOR FAIL TO ENSURE COVER WILL PREVENT CONTAMINATION OR ADULTERATION O. REG  562/90 SEC. 59(C)(II)","2010-11-18","S - Significant","Corrected During Inspection","",""
"1567","10217849","102396403","BRAR PAKWAN","Restaurant","2646 ISLINGTON AVE","43.73809","-79.5663","Pass","2","","2010-11-19","","","",""
"1568","9001836","102213178","BRASS TAPS PIZZA PUB","Restaurant","934 COLLEGE ST","43.65363","-79.42618","Pass","2","Operator fail to properly maintain rooms","2010-02-01","M - Minor","Notice to Comply","",""
"1569","9001836","102213178","BRASS TAPS PIZZA PUB","Restaurant","934 COLLEGE ST","43.65363","-79.42618","Pass","2","Operator fail to properly wash equipment","2010-02-01","M - Minor","Notice to Comply","",""
"1570","9001836","102213178","BRASS TAPS PIZZA PUB","Restaurant","934 COLLEGE ST","43.65363","-79.42618","Pass","2","FAIL TO PROVIDE TOWELS IN FOOD PREPARATION AREA O. REG  562/90 SEC. 20(1)(C)","2010-02-01","S - Significant","Corrected During Inspection","",""
"1571","9001836","102301073","BRASS TAPS PIZZA PUB","Restaurant","934 COLLEGE ST","43.65363","-79.42618","Pass","2","Operator fail to properly wash surfaces in rooms","2010-06-07","M - Minor","Notice to Comply","",""
"1572","9001836","102301073","BRASS TAPS PIZZA PUB","Restaurant","934 COLLEGE ST","43.65363","-79.42618","Pass","2","Operator fail to properly wash equipment","2010-06-07","M - Minor","Notice to Comply","",""
"1573","9001836","102369009","BRASS TAPS PIZZA PUB","Restaurant","934 COLLEGE ST","43.65363","-79.42618","Pass","2","OPERATE FOOD PREMISE-MECHANICAL EQUIPMENT NOT MAINTAINED TO PROVIDE SUFFICIENT CHEMICAL SOLUTION RINSE O. REG  562/90 SEC. 77(A)(II)(B)","2010-10-01","S - Significant","Corrected During Inspection","",""
"1574","9001836","102369009","BRASS TAPS PIZZA PUB","Restaurant","934 COLLEGE ST","43.65363","-79.42618","Pass","2","FAIL TO PROVIDE SOAP OR DETERGENT IN FOOD PREPARATION AREA O. REG  562/90 SEC. 20(1)(C)","2010-10-01","S - Significant","Corrected During Inspection","",""
"1575","9001836","102369009","BRASS TAPS PIZZA PUB","Restaurant","934 COLLEGE ST","43.65363","-79.42618","Pass","2","Operator fail to properly wash surfaces in rooms","2010-10-01","M - Minor","Notice to Comply","",""
"1576","9420923","102321705","BRAVO PIZZA","Food Take Out","901 MILLWOOD RD","43.70318","-79.364","Pass","2","","2010-06-25","","","",""
"1577","9420923","102400599","BRAVO PIZZA","Food Take Out","901 MILLWOOD RD","43.70318","-79.364","Pass","2","","2010-11-24","","","",""
"1578","10287338","102245111","BRAZEN HEAD","Restaurant","165 EAST LIBERTY ST","43.63831","-79.41722","Pass","2","Operator fail to properly wash equipment","2010-03-23","M - Minor","Notice to Comply","",""
"1579","10287338","102245111","BRAZEN HEAD","Restaurant","165 EAST LIBERTY ST","43.63831","-79.41722","Pass","2","Operator fail to properly maintain rooms","2010-03-23","M - Minor","Notice to Comply","",""
"1580","10287338","102245111","BRAZEN HEAD","Restaurant","165 EAST LIBERTY ST","43.63831","-79.41722","Pass","2","Operator fail to properly wash surfaces in rooms","2010-03-23","M - Minor","Notice to Comply","",""
"1581","10287338","102324079","BRAZEN HEAD","Restaurant","165 EAST LIBERTY ST","43.63831","-79.41722","Pass","2","Operator fail to properly maintain equipment(NON-FOOD)","2010-07-26","M - Minor","Notice to Comply","",""
"1582","10287338","102397845","BRAZEN HEAD","Restaurant","165 EAST LIBERTY ST","43.63831","-79.41722","Pass","2","Operator fail to properly wash equipment","2010-12-13","M - Minor","Notice to Comply","",""
"1583","10287338","102397845","BRAZEN HEAD","Restaurant","165 EAST LIBERTY ST","43.63831","-79.41722","Pass","2","Operator fail to provide proper equipment","2010-12-13","M - Minor","Notice to Comply","",""
"1584","9001852","102223314","BREAD KING BAKERIES","Bakery","462 BIRCHMOUNT RD, Unit-31","43.70729","-79.2696","Pass","2","","2010-02-17","","","",""
"1585","9001852","102392923","BREAD KING BAKERIES","Bakery","462 BIRCHMOUNT RD, Unit-31","43.70729","-79.2696","Pass","2","","2010-11-10","","","",""
"1586","9001863","102274615","BREAKFAST CLUB","Student Nutrition Site","2180 ELLESMERE RD","43.77761","-79.23117","Pass","1","","2010-05-11","","","",""
"1587","9001863","102388127","BREAKFAST CLUB","Student Nutrition Site","2180 ELLESMERE RD","43.77761","-79.23117","Pass","1","","2010-11-05","","","",""
"1588","9001873","102254807","BRENNAN HALL","Cafeteria - Public Access","81 ST MARY ST","43.6665","-79.3897","Pass","2","","2010-04-09","","","",""
"1589","9001873","102377377","BRENNAN HALL","Cafeteria - Public Access","81 ST MARY ST","43.6665","-79.3897","Pass","2","","2010-10-06","","","",""
"1590","10273510","102300323","BRIAN DRIVE SCHOOL AGE PROGRAM (YMCA)","Child Care - Catered","95 BRIAN DR","43.78173","-79.33181","Pass","1","","2010-06-08","","","",""
"1591","10273510","102378350","BRIAN DRIVE SCHOOL AGE PROGRAM (YMCA)","Child Care - Catered","95 BRIAN DR","43.78173","-79.33181","Pass","1","","2010-10-14","","","",""
"1592","9001878","102300319","BRIAN'S PETIT AMIS CHILDREN'S CENTRE - NORTH YORK","Child Care - Catered","95 BRIAN DR","43.78173","-79.33181","Pass","2","Operator fail to properly wash surfaces in rooms","2010-06-08","M - Minor","Notice to Comply","",""
"1593","9001878","102378064","BRIAN'S PETIT AMIS CHILDREN'S CENTRE - NORTH YORK","Child Care - Catered","95 BRIAN DR","43.78173","-79.33181","Pass","2","","2010-10-14","","","",""
"1594","9001879","102339808","BRIARCREST CHILD CARE CENTRE","Child Care - Catered","60 WELLESWORTH DR","43.66647","-79.58008","Pass","2","","2010-06-28","","","",""
"1595","9001885","102207278","BRIDLEGROVE DAY CARE CENTRE","Child Care - Food Preparation","2575 PHARMACY AVE","43.79405","-79.32479","Pass","3","","2010-01-22","","","",""
"1596","9001885","102344923","BRIDLEGROVE DAY CARE CENTRE","Child Care - Food Preparation","2575 PHARMACY AVE","43.79405","-79.32479","Pass","3","","2010-08-24","","","",""
"1597","9001885","102403038","BRIDLEGROVE DAY CARE CENTRE","Child Care - Food Preparation","2575 PHARMACY AVE","43.79405","-79.32479","Pass","3","","2010-11-30","","","",""
"1598","9017779","102235545","BRIDLEWOOD JR Y DAY CARE","Child Care - Catered","60 BRIDLEWOOD BLVD","43.7808","-79.3151","Pass","2","","2010-03-05","","","",""
"1599","9017779","102403658","BRIDLEWOOD JR Y DAY CARE","Child Care - Catered","60 BRIDLEWOOD BLVD","43.7808","-79.3151","Pass","2","","2010-11-30","","","",""
"1600","10253963","102231056","BRIMLEY CONVENIENCE","Food Store (Convenience/Variety)","4435 SHEPPARD AVE E","43.78756","-79.26741","Pass","1","","2010-02-26","","","",""
"1601","10325670","102308052","BRIMWOOD SCHOOL AGE PROGRAM","Child Care - Catered","151 BRIMWOOD BLVD","43.81171","-79.27409","Pass","1","","2010-06-28","","","",""
"1602","9001894","102202018","BRIONI SUPERMARKET LTD.","Supermarket","169 GARY DR, Unit-1","43.71131","-79.51691","Pass","2","Food handler fail to wear headgear","2010-01-13","M - Minor","Notice to Comply","",""
"1603","9001894","102202018","BRIONI SUPERMARKET LTD.","Supermarket","169 GARY DR, Unit-1","43.71131","-79.51691","Pass","2","Operator fail to properly wash surfaces in rooms","2010-01-13","M - Minor","Notice to Comply","",""
"1604","9001894","102202018","BRIONI SUPERMARKET LTD.","Supermarket","169 GARY DR, Unit-1","43.71131","-79.51691","Pass","2","Operator fail to properly wash equipment","2010-01-13","M - Minor","Notice to Comply","",""
"1605","9001894","102202018","BRIONI SUPERMARKET LTD.","Supermarket","169 GARY DR, Unit-1","43.71131","-79.51691","Pass","2","Operator fail to provide hand washing supplies","2010-01-13","S - Significant","Notice to Comply","",""
"1606","9001894","102202025","BRIONI SUPERMARKET LTD.","Supermarket","169 GARY DR, Unit-1","43.71131","-79.51691","Pass","2","","2010-01-14","","","",""
"1607","9001894","102387078","BRIONI SUPERMARKET LTD.","Supermarket","169 GARY DR, Unit-1","43.71131","-79.51691","Pass","2","","2010-07-13","","","",""
"1608","9001894","102395091","BRIONI SUPERMARKET LTD.","Supermarket","169 GARY DR, Unit-1","43.71131","-79.51691","Pass","2","Operator fail to ensure room kept free from materials not regularly used O. Reg  562/90 Sec. 59(e)(i)","2010-11-17","M - Minor","Notice to Comply","",""
"1609","9001894","102395091","BRIONI SUPERMARKET LTD.","Supermarket","169 GARY DR, Unit-1","43.71131","-79.51691","Pass","2","Operator fail to properly wash equipment","2010-11-17","M - Minor","Notice to Comply","",""
"1610","9001894","102395091","BRIONI SUPERMARKET LTD.","Supermarket","169 GARY DR, Unit-1","43.71131","-79.51691","Pass","2","Operator fail to properly wash surfaces in rooms","2010-11-17","M - Minor","Notice to Comply","",""
"1611","10278687","102252576","BRITISH STYLE FISH & CHIPS","Restaurant","73 COXWELL AVE, Unit-1","43.66862","-79.31727","Pass","2","Operator fail to properly maintain rooms","2010-04-06","M - Minor","Notice to Comply","",""
"1612","10278687","102252576","BRITISH STYLE FISH & CHIPS","Restaurant","73 COXWELL AVE, Unit-1","43.66862","-79.31727","Pass","2","OPERATOR FAIL TO ENSURE WRAPPING WILL PREVENT CONTAMINATION OR ADULTERATION O. REG  562/90 SEC. 59(C)(II)","2010-04-06","S - Significant","Corrected During Inspection","",""
"1613","10278687","102252576","BRITISH STYLE FISH & CHIPS","Restaurant","73 COXWELL AVE, Unit-1","43.66862","-79.31727","Pass","2","Food handler fail to wear headgear","2010-04-06","M - Minor","Notice to Comply","",""
"1614","10278687","102252576","BRITISH STYLE FISH & CHIPS","Restaurant","73 COXWELL AVE, Unit-1","43.66862","-79.31727","Pass","2","Operator fail to properly maintain equipment(NON-FOOD)","2010-04-06","M - Minor","Notice to Comply","",""
"1615","10278687","102323739","BRITISH STYLE FISH & CHIPS","Restaurant","73 COXWELL AVE, Unit-1","43.66862","-79.31727","Pass","2","","2010-07-26","","","",""
"1616","10278687","102382801","BRITISH STYLE FISH & CHIPS","Restaurant","73 COXWELL AVE, Unit-1","43.66862","-79.31727","Pass","2","Operator fail to properly wash surfaces in rooms","2010-10-25","M - Minor","Notice to Comply","",""
"1617","10278687","102382801","BRITISH STYLE FISH & CHIPS","Restaurant","73 COXWELL AVE, Unit-1","43.66862","-79.31727","Pass","2","Operator fail to properly maintain rooms","2010-10-25","M - Minor","Notice to Comply","",""
"1618","10278687","102382801","BRITISH STYLE FISH & CHIPS","Restaurant","73 COXWELL AVE, Unit-1","43.66862","-79.31727","Pass","2","FAIL TO STORE FOOD ON RACKS OR SHELVES O. REG  562/90 SEC. 23","2010-10-25","S - Significant","Corrected During Inspection","",""
"1619","10221251","102232939","BROADVIEW CONVENIENCE","Food Store (Convenience/Variety)","792 BROADVIEW AVE","43.67724","-79.35903","Pass","1","","2010-03-03","","","",""
"1620","10308169","102261804","BROADVIEW ESPRESSO","Restaurant","817 BROADVIEW AVE","43.67852","-79.35822","Pass","2","FAIL TO PROVIDE THERMOMETER IN STORAGE COMPARTMENT O. REG  562/90 SEC. 21","2010-04-19","S - Significant","Corrected During Inspection","",""
"1621","10308169","102261804","BROADVIEW ESPRESSO","Restaurant","817 BROADVIEW AVE","43.67852","-79.35822","Pass","2","FAIL TO PROVIDE SOAP OR DETERGENT IN FOOD PREPARATION AREA O. REG  562/90 SEC. 20(1)(C)","2010-04-19","S - Significant","Corrected During Inspection","",""
"1622","9001912","102224376","BROCK EARLY LEARNING CENTRE","Child Care - Catered","93 MARGUERETTA ST","43.65306","-79.43785","Pass","2","","2010-02-18","","","",""
"1623","9029487","102224346","BROCK JUNIOR PUBLIC SCHOOL","Student Nutrition Site","93 MARGUERETTA ST","43.65306","-79.43785","Pass","2","","2010-02-18","","","",""
"1624","9029487","102303815","BROCK JUNIOR PUBLIC SCHOOL","Student Nutrition Site","93 MARGUERETTA ST","43.65306","-79.43785","Pass","2","Operator fail to properly wash surfaces in rooms","2010-06-14","M - Minor","Notice to Comply","",""
"1625","9029487","102303815","BROCK JUNIOR PUBLIC SCHOOL","Student Nutrition Site","93 MARGUERETTA ST","43.65306","-79.43785","Pass","2","Operator fail to properly maintain rooms","2010-06-14","M - Minor","Notice to Comply","",""
"1626","9000939","102267022","BROOKFIELD MOTHERCRAFT PLACE","Child Care - Food Preparation","10 FRONT ST W","43.64694","-79.37726","Pass","3","","2010-04-27","","","",""
"1627","9000939","102350132","BROOKFIELD MOTHERCRAFT PLACE","Child Care - Food Preparation","10 FRONT ST W","43.64694","-79.37726","Pass","3","","2010-08-31","","","",""
"1628","9001915","102268811","BROOKHAVEN CHILDCARE CENTRE","Child Care - Food Preparation","70 BROOKHAVEN DR, Unit-2","43.70251","-79.4957","Pass","2","","2010-03-25","","","",""
"1629","9001915","102362159","BROOKHAVEN CHILDCARE CENTRE","Child Care - Food Preparation","70 BROOKHAVEN DR, Unit-2","43.70251","-79.4957","Pass","2","","2010-08-27","","","",""
"1630","9001915","102411088","BROOKHAVEN CHILDCARE CENTRE","Child Care - Food Preparation","70 BROOKHAVEN DR, Unit-2","43.70251","-79.4957","Pass","2","","2010-12-13","","","",""
"1631","10253245","102241180","BROOKSIDE CHILD CARE CENTRE - FAMILY DAY","Child Care - Catered","75 OASIS BLVD","43.83057","-79.23361","Pass","1","","2010-03-16","","","",""
"1632","10253245","102352057","BROOKSIDE CHILD CARE CENTRE - FAMILY DAY","Child Care - Catered","75 OASIS BLVD","43.83057","-79.23361","Pass","1","","2010-10-12","","","",""
"1633","9001936","102220917","BROWN  BROTHERS MEATS & POULTRY","Butcher Shop","91 FRONT ST E, Unit-46","43.64908","-79.37213","Pass","2","","2010-02-11","","","",""
"1634","9094021","102202313","BROWN SUGAR DELICACIES","Food Take Out","1142 THE QUEENSWAY","43.62249","-79.51987","Pass","2","","2010-01-14","","","",""
"1635","9094021","102274741","BROWN SUGAR DELICACIES","Food Take Out","1142 THE QUEENSWAY","43.62249","-79.51987","Pass","2","Operator fail to provide proper equipment","2010-05-14","M - Minor","Notice to Comply","",""
"1636","9094021","102353719","BROWN SUGAR DELICACIES","Food Take Out","1142 THE QUEENSWAY","43.62249","-79.51987","Pass","2","","2010-09-15","","","",""
"1637","10354716","102249439","BRUCE SCHOOL NUTRITION PROGRAM","Student Nutrition Site","51 LARCHMOUNT AVE","43.66104","-79.33334","Pass","1","Operator fail to properly maintain rooms","2010-03-30","M - Minor","Notice to Comply","",""
"1638","10354716","102249439","BRUCE SCHOOL NUTRITION PROGRAM","Student Nutrition Site","51 LARCHMOUNT AVE","43.66104","-79.33334","Pass","1","Operator fail to provide adequate pest control","2010-03-30","S - Significant","Notice to Comply","",""
"1639","10354716","102249439","BRUCE SCHOOL NUTRITION PROGRAM","Student Nutrition Site","51 LARCHMOUNT AVE","43.66104","-79.33334","Pass","1","Operator fail to properly wash surfaces in rooms","2010-03-30","M - Minor","Notice to Comply","",""
"1640","10354716","102249444","BRUCE SCHOOL NUTRITION PROGRAM","Student Nutrition Site","51 LARCHMOUNT AVE","43.66104","-79.33334","Pass","1","","2010-04-01","","","",""
"1641","10354716","102385028","BRUCE SCHOOL NUTRITION PROGRAM","Student Nutrition Site","51 LARCHMOUNT AVE","43.66104","-79.33334","Pass","1","","2010-11-16","","","",""
"1642","10205315","102229948","BRUCE'S GIFTS & VARIETY","Food Store (Convenience/Variety)","384 PACIFIC AVE","43.66502","-79.4686","Pass","1","Operator fail to properly wash surfaces in rooms","2010-02-24","M - Minor","Notice to Comply","",""
"1643","9050379","102385029","BRUCE/WOODGREEN EARLY LEARNING CENTRE","Child Care - Catered","51 LARCHMOUNT AVE","43.66104","-79.33334","Pass","2","","2010-11-16","","","",""
"1644","9050379","102249447","BRUCE/WOODGREEN EARLY LEARNING CENTRE","Child Care - Catered","51 LARCHMOUNT AVE","43.66104","-79.33334","Pass","2","","2010-03-30","","","",""
"1645","9001950","102201603","BRUNO'S FINE FOODS","Supermarket","4242 DUNDAS ST W","43.65994","-79.51404","Pass","2","Operator fail to maintain hazardous foods at 60C (140F) or hotter","2010-01-13","C - Crucial","Notice to Comply","",""
"1646","9001950","102201603","BRUNO'S FINE FOODS","Supermarket","4242 DUNDAS ST W","43.65994","-79.51404","Pass","2","Operator fail to provide hand washing supplies","2010-01-13","S - Significant","Notice to Comply","",""
"1647","9001950","102201603","BRUNO'S FINE FOODS","Supermarket","4242 DUNDAS ST W","43.65994","-79.51404","Pass","2","Operator fail to provide required sinks","2010-01-13","S - Significant","Notice to Comply","",""
"1648","9001950","102201603","BRUNO'S FINE FOODS","Supermarket","4242 DUNDAS ST W","43.65994","-79.51404","Pass","2","Operator fail to use proper utensils to ensure food safety","2010-01-13","S - Significant","Notice to Comply","",""
"1649","9001950","102201603","BRUNO'S FINE FOODS","Supermarket","4242 DUNDAS ST W","43.65994","-79.51404","Pass","2","Operator fail to use proper procedure(s) to ensure food safety","2010-01-13","S - Significant","Notice to Comply","",""
"1650","9001950","102201603","BRUNO'S FINE FOODS","Supermarket","4242 DUNDAS ST W","43.65994","-79.51404","Pass","2","Operator fail to properly wash surfaces in rooms","2010-01-13","M - Minor","Notice to Comply","",""
"1651","9001950","102201603","BRUNO'S FINE FOODS","Supermarket","4242 DUNDAS ST W","43.65994","-79.51404","Pass","2","Operator fail to provide required supplies at sinks","2010-01-13","S - Significant","Notice to Comply","",""
"1652","9001950","102201603","BRUNO'S FINE FOODS","Supermarket","4242 DUNDAS ST W","43.65994","-79.51404","Pass","2","Operator fail to ensure food is not contaminated/adulterated","2010-01-13","C - Crucial","Notice to Comply","",""
"1653","9001950","102201603","BRUNO'S FINE FOODS","Supermarket","4242 DUNDAS ST W","43.65994","-79.51404","Pass","2","Operator fail to provide headgear","2010-01-13","M - Minor","Notice to Comply","",""
"1654","9001950","102201603","BRUNO'S FINE FOODS","Supermarket","4242 DUNDAS ST W","43.65994","-79.51404","Pass","2","Operator fail to properly maintain rooms","2010-01-13","M - Minor","Notice to Comply","",""
"1655","9001950","102201603","BRUNO'S FINE FOODS","Supermarket","4242 DUNDAS ST W","43.65994","-79.51404","Pass","2","Operator fail to properly wash multi-use utensils","2010-01-13","S - Significant","Notice to Comply","",""
"1656","9001950","102201603","BRUNO'S FINE FOODS","Supermarket","4242 DUNDAS ST W","43.65994","-79.51404","Pass","2","Operator fail to provide easily readable thermometer(s)","2010-01-13","S - Significant","Notice to Comply","",""
"1657","9001950","102201603","BRUNO'S FINE FOODS","Supermarket","4242 DUNDAS ST W","43.65994","-79.51404","Pass","2","Operator fail to properly maintain equipment","2010-01-13","S - Significant","Notice to Comply","",""
"1658","9001950","102201603","BRUNO'S FINE FOODS","Supermarket","4242 DUNDAS ST W","43.65994","-79.51404","Pass","2","Operator fail to provide hot/cold water under pressure","2010-01-13","S - Significant","Notice to Comply","",""
"1659","9001950","102201612","BRUNO'S FINE FOODS","Supermarket","4242 DUNDAS ST W","43.65994","-79.51404","Pass","2","","2010-01-19","","","",""
"1660","9001950","102313464","BRUNO'S FINE FOODS","Supermarket","4242 DUNDAS ST W","43.65994","-79.51404","Pass","2","","2010-07-12","","","",""
"1661","9001950","102357235","BRUNO'S FINE FOODS","Supermarket","4242 DUNDAS ST W","43.65994","-79.51404","Pass","2","Operator fail to provide proper equipment","2010-09-15","M - Minor","Notice to Comply","",""
"1662","9001950","102357235","BRUNO'S FINE FOODS","Supermarket","4242 DUNDAS ST W","43.65994","-79.51404","Pass","2","Operator fail to properly wash equipment","2010-09-15","M - Minor","Notice to Comply","",""
"1663","9001950","102357235","BRUNO'S FINE FOODS","Supermarket","4242 DUNDAS ST W","43.65994","-79.51404","Pass","2","Operator fail to properly wash surfaces in rooms","2010-09-15","M - Minor","Notice to Comply","",""
"1664","9001950","102409241","BRUNO'S FINE FOODS","Supermarket","4242 DUNDAS ST W","43.65994","-79.51404","Pass","2","Operator fail to properly wash surfaces in rooms","2010-12-09","M - Minor","Notice to Comply","",""
"1665","9001954","102359256","BRUNO'S FINE FOODS","Supermarket","2055 AVENUE RD","43.73661","-79.41994","Pass","2","Food Handler fail to wear clean outer garments","2010-09-15","M - Minor","Notice to Comply","",""
"1666","9406893","102225986","BRYDEN'S","Restaurant","2455 BLOOR ST W","43.64904","-79.48457","Pass","2","PROVIDE THERMOMETER NOT EASILY READABLE IN STORAGE COMPARTMENT O. REG  562/90 SEC. 21","2010-02-18","S - Significant","Corrected During Inspection","",""
"1667","9406893","102225986","BRYDEN'S","Restaurant","2455 BLOOR ST W","43.64904","-79.48457","Pass","2","Operator fail to provide adequate lighting","2010-02-18","M - Minor","Notice to Comply","",""
"1668","9406893","102225986","BRYDEN'S","Restaurant","2455 BLOOR ST W","43.64904","-79.48457","Pass","2","FAIL TO STORE FOOD ON RACKS OR SHELVES O. REG  562/90 SEC. 23","2010-02-18","S - Significant","Corrected During Inspection","",""
"1669","9406893","102345632","BRYDEN'S","Restaurant","2455 BLOOR ST W","43.64904","-79.48457","Pass","2","","2010-08-05","","","",""
"1670","9406893","102405733","BRYDEN'S","Restaurant","2455 BLOOR ST W","43.64904","-79.48457","Pass","2","","2010-11-01","","","",""
"1671","10352846","102200924","BTRUST SUPERMARKET","Supermarket","1105 WILSON AVE","43.72621","-79.48297","Pass","3","Operator fail to properly wash surfaces in rooms","2010-01-12","M - Minor","Notice to Comply","",""
"1672","10352846","102200924","BTRUST SUPERMARKET","Supermarket","1105 WILSON AVE","43.72621","-79.48297","Pass","3","Operator fail to maintain hazardous food(s) at 4C (40F) or colder.","2010-01-12","C - Crucial","Ticket","",""
"1673","10352846","102200924","BTRUST SUPERMARKET","Supermarket","1105 WILSON AVE","43.72621","-79.48297","Pass","3","Operator fail to properly wash equipment","2010-01-12","M - Minor","Notice to Comply","",""
"1674","10352846","102200924","BTRUST SUPERMARKET","Supermarket","1105 WILSON AVE","43.72621","-79.48297","Pass","3","Operator fail to properly wash large utensils","2010-01-12","S - Significant","Notice to Comply","",""
"1675","10352846","102200924","BTRUST SUPERMARKET","Supermarket","1105 WILSON AVE","43.72621","-79.48297","Pass","3","Operator fail to provide hand washing supplies","2010-01-12","S - Significant","Notice to Comply","",""
"1676","10352846","102200924","BTRUST SUPERMARKET","Supermarket","1105 WILSON AVE","43.72621","-79.48297","Pass","3","Operator fail to ensure food is not contaminated/adulterated","2010-01-12","C - Crucial","Notice to Comply","",""
"1677","10352846","102200929","BTRUST SUPERMARKET","Supermarket","1105 WILSON AVE","43.72621","-79.48297","Pass","3","","2010-01-14","","","",""
"1678","10352846","102236376","BTRUST SUPERMARKET","Supermarket","1105 WILSON AVE","43.72621","-79.48297","Pass","3","Operator fail to maintain hazardous foods at 60C (140F) or hotter","2010-03-05","C - Crucial","Notice to Comply","",""
"1679","10352846","102236376","BTRUST SUPERMARKET","Supermarket","1105 WILSON AVE","43.72621","-79.48297","Pass","3","Operator fail to properly wash surfaces in rooms","2010-03-05","M - Minor","Notice to Comply","",""
"1680","10352846","102236376","BTRUST SUPERMARKET","Supermarket","1105 WILSON AVE","43.72621","-79.48297","Pass","3","Operator fail to provide accurate indicating thermometer(s)","2010-03-05","S - Significant","Notice to Comply","",""
"1681","10352846","102236376","BTRUST SUPERMARKET","Supermarket","1105 WILSON AVE","43.72621","-79.48297","Pass","3","Operator fail to use proper equipment to ensure food safety","2010-03-05","S - Significant","Notice to Comply","",""
"1682","10352846","102236378","BTRUST SUPERMARKET","Supermarket","1105 WILSON AVE","43.72621","-79.48297","Pass","3","","2010-03-09","","","",""
"1683","10352846","102253402","BTRUST SUPERMARKET","Supermarket","1105 WILSON AVE","43.72621","-79.48297","Pass","3","FAIL TO PROVIDE SOAP OR DETERGENT IN FOOD PREPARATION AREA O. REG  562/90 SEC. 20(1)(C)","2010-04-06","S - Significant","Corrected During Inspection","",""
"1684","10352846","102253402","BTRUST SUPERMARKET","Supermarket","1105 WILSON AVE","43.72621","-79.48297","Pass","3","OPERATOR FAIL TO ENSURE COVER WILL PREVENT CONTAMINATION OR ADULTERATION O. REG  562/90 SEC. 59(C)(II)","2010-04-06","S - Significant","Corrected During Inspection","",""
"1685","10352846","102253402","BTRUST SUPERMARKET","Supermarket","1105 WILSON AVE","43.72621","-79.48297","Pass","3","Operator fail to provide headgear","2010-04-06","M - Minor","Notice to Comply","",""
"1686","10352846","102253402","BTRUST SUPERMARKET","Supermarket","1105 WILSON AVE","43.72621","-79.48297","Pass","3","Operator fail to provide proper equipment","2010-04-06","M - Minor","Notice to Comply","",""
"1687","10352846","102253402","BTRUST SUPERMARKET","Supermarket","1105 WILSON AVE","43.72621","-79.48297","Pass","3","Operator fail to provide proper garbage containers","2010-04-06","M - Minor","Notice to Comply","",""
"1688","10352846","102253402","BTRUST SUPERMARKET","Supermarket","1105 WILSON AVE","43.72621","-79.48297","Pass","3","Operator fail to properly wash equipment","2010-04-06","M - Minor","Notice to Comply","",""
"1689","10352846","102253402","BTRUST SUPERMARKET","Supermarket","1105 WILSON AVE","43.72621","-79.48297","Pass","3","FAIL TO PROVIDE TOWELS IN FOOD PREPARATION AREA O. REG  562/90 SEC. 20(1)(C)","2010-04-06","S - Significant","Corrected During Inspection","",""
"1690","10352846","102253402","BTRUST SUPERMARKET","Supermarket","1105 WILSON AVE","43.72621","-79.48297","Pass","3","FAIL TO ENCLOSE HAZARDOUS FOOD ON DISPLAY O. REG  562/90 SEC. 27","2010-04-06","S - Significant","Corrected During Inspection","",""
"1691","10352846","102253402","BTRUST SUPERMARKET","Supermarket","1105 WILSON AVE","43.72621","-79.48297","Pass","3","STORE UTENSILS IN MANNER NOT PREVENTING CONTAMINATION O. REG  562/90 SEC. 81","2010-04-06","S - Significant","Corrected During Inspection","",""
